SITE,OB TIME,RADIATION,WET BULB,AIR TEMP,WIND SPEED,WIND DIR,RAINFALL,10CM SOIL,30CM SOIL,RH
CHIVENOR,14/09/2017 16:00,,12.1,15.7,16,310,0,16.5,,62.8
CHIVENOR,14/09/2017 17:00,,12.6,14.8,9,320,0.6,16.2,,76
CHIVENOR,14/09/2017 18:00,,11.8,14.5,11,310,0,15.9,,70.6
CHIVENOR,14/09/2017 19:00,,11,13.5,11,310,0,15.3,,71.7
CHIVENOR,14/09/2017 20:00,,9.9,12.6,18,350,0,14.7,,68.6
CHIVENOR,14/09/2017 21:00,,9.7,10.8,4,280,0.8,14.1,,86
CHIVENOR,14/09/2017 22:00,,9,9.9,2,270,0,13.7,,88.1
CHIVENOR,14/09/2017 23:00,,10.3,12.2,9,320,0,13.2,,77.3
CHIVENOR,15-Sep-17,,10.1,12.2,10,310,0,12.8,,75
CHIVENOR,15/09/2017 01:00,,10.2,12.5,10,310,0,12.6,,73
CHIVENOR,15/09/2017 02:00,,9.7,10.7,8,290,2.6,12.5,,87.3
CHIVENOR,15/09/2017 03:00,,10.6,12.2,10,330,0,12.4,,80.8
CHIVENOR,15/09/2017 04:00,,10.1,11.9,8,340,0,12.3,,78.3
CHIVENOR,15/09/2017 05:00,,10.3,11.9,7,330,0,12.1,,80.6
CHIVENOR,15/09/2017 06:00,,10.7,12.3,9,330,0,12,,80.9
CHIVENOR,15/09/2017 07:00,,10.7,11.8,8,340,1,12,,86.5
CHIVENOR,15/09/2017 08:00,,9,10,5,50,6.6,12.2,,86.9
CHIVENOR,15/09/2017 09:00,,10,10.5,1,240,4.8,12.2,14.5,93.5
CHIVENOR,15/09/2017 10:00,,12,13.2,10,340,0,12.6,,86
CHIVENOR,15/09/2017 11:00,,12.8,14.3,11,350,0,13.3,,83.3
CHIVENOR,15/09/2017 12:00,,12.2,14.3,12,340,0,14.4,,76.8
CHIVENOR,15/09/2017 13:00,,12.6,15.2,13,340,0,15.4,,72.2
CHIVENOR,15/09/2017 14:00,,12.2,14.9,14,340,0,15.9,,71
CHIVENOR,15/09/2017 15:00,,12.8,15.6,19,330,0,16.3,,70.6
CHIVENOR,15/09/2017 16:00,,12.7,15.2,15,340,0,16.6,,73.3
CHIVENOR,15/09/2017 17:00,,11.8,14.9,13,10,0,16.5,,66.9
CHIVENOR,15/09/2017 18:00,,11.8,14.6,12,350,0,16.3,,69.7
CHIVENOR,15/09/2017 19:00,,11.4,13.6,11,350,0,15.6,,75.1
CHIVENOR,15/09/2017 20:00,,11.4,13.2,8,350,0,14.9,,79.2
CHIVENOR,15/09/2017 21:00,,11.2,12.9,8,350,0,14.3,,80.2
CHIVENOR,15/09/2017 22:00,,10.7,12.6,8,350,0,13.8,,77.7
CHIVENOR,15/09/2017 23:00,,10.8,12.3,6,350,0,13.4,,82
CHIVENOR,16-Sep-17,,11.4,13,7,350,0,13.2,,81.3
CHIVENOR,16/09/2017 01:00,,10.9,12.3,5,10,0,13.1,,83.2
CHIVENOR,16/09/2017 02:00,,10.9,12.3,3,10,0,12.9,,83.2
CHIVENOR,16/09/2017 03:00,,10.5,11.7,1,220,0,12.9,,85.3
CHIVENOR,16/09/2017 04:00,,9.7,10.9,1,40,0,12.7,,84.9
CHIVENOR,16/09/2017 05:00,,9,9.7,1,320,0,12.3,,90.6
CHIVENOR,16/09/2017 06:00,,8.8,9.2,3,100,0,12,,94.6
CHIVENOR,16/09/2017 07:00,,9.4,9.7,2,80,0,11.9,,96
CHIVENOR,16/09/2017 08:00,,11.6,11.9,2,320,1.6,12.1,,96.3
CHIVENOR,16/09/2017 09:00,,11.7,13.2,3,40,0,12.7,14.4,82.6
CHIVENOR,16/09/2017 10:00,,12.1,14.3,8,360,0,13.3,,75.7
CHIVENOR,16/09/2017 11:00,,11.8,14.8,8,360,0,14.3,,67.8
CHIVENOR,16/09/2017 12:00,,12.1,15.5,5,20,0,15.6,,64.6
CHIVENOR,16/09/2017 13:00,,11.5,15.3,8,20,0,16.6,,60.4
CHIVENOR,16/09/2017 14:00,,11.7,15.6,8,360,0,17.1,,59.8
CHIVENOR,16/09/2017 15:00,,12.1,15.4,7,360,0,17.3,,65.4
CHIVENOR,16/09/2017 16:00,,10,13.6,10,20,0,17.1,,60.1
CHIVENOR,16/09/2017 17:00,,10.1,12.1,9,40,1.6,16.4,,76.1
CHIVENOR,16/09/2017 18:00,,9.8,10.9,5,150,2.8,15.6,,86.1
CHIVENOR,16/09/2017 19:00,,9.9,10.6,1,40,0,15,,90.9
CHIVENOR,16/09/2017 20:00,,9.7,10.2,4,100,0,14.6,,93.5
CHIVENOR,16/09/2017 21:00,,9.7,10.1,4,100,0,14.2,,94.7
CHIVENOR,16/09/2017 22:00,,9.8,10.2,3,100,0,13.9,,94.8
CHIVENOR,16/09/2017 23:00,,10,10.3,5,90,0,13.7,,96.1
CHIVENOR,17-Sep-17,,9.9,10.2,3,80,0.2,13.4,,96.1
CHIVENOR,17/09/2017 01:00,,9.7,10,0,0,0,13.2,,96.1
CHIVENOR,17/09/2017 02:00,,9.4,9.7,2,70,0,13,,96
CHIVENOR,17/09/2017 03:00,,9.5,9.9,3,100,0,12.8,,94.8
CHIVENOR,17/09/2017 04:00,,8.9,9.2,2,90,0,12.6,,96
CHIVENOR,17/09/2017 05:00,,8.6,8.8,3,90,0,12.3,,97.3
CHIVENOR,17/09/2017 06:00,,8.9,9,3,80,0,12.1,,98.7
CHIVENOR,17/09/2017 07:00,,9.3,9.4,1,110,0,11.8,,98.6
CHIVENOR,17/09/2017 08:00,,10.8,11.3,3,20,0,11.7,,93.7
CHIVENOR,17/09/2017 09:00,,11.7,13.7,3,80,0,12.1,14.5,77.4
CHIVENOR,17/09/2017 10:00,,11.5,14.5,6,110,0,13.3,,67.4
CHIVENOR,17/09/2017 11:00,,12,15.3,6,50,0,14.6,,65.3
CHIVENOR,17/09/2017 12:00,,11.6,15.5,8,60,0,16,,59.6
CHIVENOR,17/09/2017 13:00,,12.3,16.3,6,360,0,17.1,,59.7
CHIVENOR,17/09/2017 14:00,,11.9,15.9,5,20,0,17.9,,59.2
CHIVENOR,17/09/2017 15:00,,12.2,15.6,7,310,0,18.2,,64.6
CHIVENOR,17/09/2017 16:00,,12.3,15.4,7,330,0,18.1,,67.4
CHIVENOR,17/09/2017 17:00,,12.1,14.9,6,310,0,17.7,,69.9
CHIVENOR,17/09/2017 18:00,,11.8,14.1,4,280,0,17,,74.5
CHIVENOR,17/09/2017 19:00,,11,12.8,3,330,0,16.3,,78.9
CHIVENOR,17/09/2017 20:00,,10.9,11.9,2,320,0,15.5,,87.7
CHIVENOR,17/09/2017 21:00,,11,11.8,1,160,0,14.8,,90.1
CHIVENOR,17/09/2017 22:00,,9.6,10.1,1,150,0,14.1,,93.4
CHIVENOR,17/09/2017 23:00,,8.8,9.2,3,70,0,13.6,,94.5
CHIVENOR,18-Sep-17,,8.1,8.4,3,90,0,13.1,,95.7
CHIVENOR,18/09/2017 01:00,,7.6,7.9,4,80,0,12.6,,95.7
CHIVENOR,18/09/2017 02:00,,7.2,7.4,3,80,0,12.2,,97.1
CHIVENOR,18/09/2017 03:00,,6.7,6.9,5,100,0,11.8,,97.1
CHIVENOR,18/09/2017 04:00,,7.3,7.5,4,80,0,11.6,,97.1
CHIVENOR,18/09/2017 05:00,,6.3,6.5,6,100,0,11.3,,97
CHIVENOR,18/09/2017 06:00,,5.8,6,6,80,0,11,,96.9
CHIVENOR,18/09/2017 07:00,,6.4,6.5,5,90,0,10.7,,98.6
CHIVENOR,18/09/2017 08:00,,8.3,8.3,5,100,0,10.7,,100
CHIVENOR,18/09/2017 09:00,,10.7,10.9,2,90,0,11.4,14.4,97.5
CHIVENOR,18/09/2017 10:00,,12.9,15.5,8,310,0,12.7,,72.5
CHIVENOR,18/09/2017 11:00,,13.5,15.8,8,330,0,14.1,,75.8
CHIVENOR,18/09/2017 12:00,,13.5,16.1,8,330,0,15,,73
