SITE ,OB TIME,Rad,WB,DB,WS,WD,RAIN,10CM SOIL,30CM SOIL,RH
GREAT DUN FELL NO 2,02/09/2018 17:00,,12.7,12.7,25,210,,,,100
GREAT DUN FELL NO 2,02/09/2018 18:00,,12.7,12.7,21,220,,,,100
GREAT DUN FELL NO 2,02/09/2018 19:00,,13,13,24,220,,,,100
GREAT DUN FELL NO 2,02/09/2018 20:00,,12.2,12.2,25,230,,,,100
GREAT DUN FELL NO 2,02/09/2018 21:00,,11.9,11.9,21,230,,,,100
GREAT DUN FELL NO 2,02/09/2018 22:00,,11.4,11.4,21,230,,,,100
GREAT DUN FELL NO 2,02/09/2018 23:00,,11.3,11.3,20,220,,,,100
GREAT DUN FELL NO 2,03/09/2018,,11.6,11.6,16,220,,,,100
GREAT DUN FELL NO 2,03/09/2018 01:00,,11.7,11.7,14,220,,,,100
GREAT DUN FELL NO 2,03/09/2018 02:00,,11.7,11.7,9,210,,,,100
GREAT DUN FELL NO 2,03/09/2018 03:00,,11.9,11.9,7,220,,,,100
GREAT DUN FELL NO 2,03/09/2018 04:00,,12,12,6,200,,,,100
GREAT DUN FELL NO 2,03/09/2018 05:00,,11.9,11.9,3,200,,,,100
GREAT DUN FELL NO 2,03/09/2018 06:00,,12.1,12.1,5,170,,,,100
GREAT DUN FELL NO 2,03/09/2018 07:00,,12.2,12.2,4,200,,,,100
GREAT DUN FELL NO 2,03/09/2018 08:00,,12.5,12.5,4,210,,,,100
GREAT DUN FELL NO 2,03/09/2018 09:00,,11.8,11.8,9,110,,,,100
GREAT DUN FELL NO 2,03/09/2018 10:00,,11.8,11.8,8,90,,,,100
GREAT DUN FELL NO 2,03/09/2018 11:00,,10.7,10.8,8,30,,,,98.7
GREAT DUN FELL NO 2,03/09/2018 12:00,,10.2,10.3,13,40,,,,98.7
GREAT DUN FELL NO 2,03/09/2018 13:00,,10.1,10.4,14,50,,,,96.1
GREAT DUN FELL NO 2,03/09/2018 14:00,,9.9,10.1,11,40,,,,97.3
GREAT DUN FELL NO 2,03/09/2018 15:00,,8.9,9,14,40,,,,98.7
GREAT DUN FELL NO 2,03/09/2018 16:00,,8.4,8.4,15,40,,,,100
GREAT DUN FELL NO 2,03/09/2018 17:00,,7.7,7.7,12,40,,,,100
GREAT DUN FELL NO 2,03/09/2018 18:00,,7,7,16,50,,,,100
GREAT DUN FELL NO 2,03/09/2018 19:00,,6.6,6.6,18,40,,,,100
GREAT DUN FELL NO 2,03/09/2018 20:00,,6.5,6.5,17,40,,,,100
GREAT DUN FELL NO 2,03/09/2018 21:00,,6.3,6.3,18,50,,,,100
GREAT DUN FELL NO 2,03/09/2018 22:00,,6.1,6.1,14,40,,,,100
GREAT DUN FELL NO 2,03/09/2018 23:00,,6,6,17,50,,,,100
GREAT DUN FELL NO 2,04/09/2018,,5.3,5.3,18,40,,,,100
GREAT DUN FELL NO 2,04/09/2018 01:00,,5.2,5.2,14,40,,,,100
GREAT DUN FELL NO 2,04/09/2018 02:00,,5.2,5.2,13,40,,,,100
GREAT DUN FELL NO 2,04/09/2018 03:00,,5.3,5.3,16,50,,,,100
GREAT DUN FELL NO 2,04/09/2018 04:00,,5,5,15,50,,,,100
GREAT DUN FELL NO 2,04/09/2018 05:00,,5.1,5.1,14,50,,,,100
GREAT DUN FELL NO 2,04/09/2018 06:00,,5,5,14,50,,,,100
GREAT DUN FELL NO 2,04/09/2018 07:00,,5.3,5.3,11,40,,,,100
GREAT DUN FELL NO 2,04/09/2018 08:00,,5.4,5.4,10,20,,,,100
GREAT DUN FELL NO 2,04/09/2018 09:00,,5.7,5.9,9,30,,,,96.9
GREAT DUN FELL NO 2,04/09/2018 10:00,,5.2,6,8,30,,,,87.8
GREAT DUN FELL NO 2,04/09/2018 11:00,,5.1,6.4,7,30,,,,80.6
GREAT DUN FELL NO 2,04/09/2018 12:00,,5.5,6.9,9,20,,,,79.5
GREAT DUN FELL NO 2,04/09/2018 13:00,,5.7,7.7,7,20,,,,71.9
GREAT DUN FELL NO 2,04/09/2018 14:00,,5.8,9.1,5,360,,,,56.9
GREAT DUN FELL NO 2,04/09/2018 15:00,,6.7,8.7,6,30,,,,73.1
GREAT DUN FELL NO 2,04/09/2018 16:00,,6.9,9,5,20,,,,72
GREAT DUN FELL NO 2,04/09/2018 17:00,,7.4,8.6,9,20,,,,83.5
GREAT DUN FELL NO 2,04/09/2018 18:00,,7,8.1,7,20,,,,84.6
GREAT DUN FELL NO 2,04/09/2018 19:00,,7.6,7.6,7,30,,,,100
GREAT DUN FELL NO 2,04/09/2018 20:00,,7.2,7.2,7,30,,,,100
GREAT DUN FELL NO 2,04/09/2018 21:00,,7,7,7,20,,,,100
GREAT DUN FELL NO 2,04/09/2018 22:00,,7,7,5,40,,,,100
GREAT DUN FELL NO 2,04/09/2018 23:00,,6.9,6.9,5,30,,,,100
GREAT DUN FELL NO 2,05/09/2018,,6.7,6.7,4,30,,,,100
GREAT DUN FELL NO 2,05/09/2018 01:00,,6.5,6.5,5,30,,,,100
GREAT DUN FELL NO 2,05/09/2018 02:00,,6.5,6.6,7,40,,,,98.5
GREAT DUN FELL NO 2,05/09/2018 03:00,,5.9,6.4,8,20,,,,92.4
GREAT DUN FELL NO 2,05/09/2018 04:00,,6,6.6,8,20,,,,91
GREAT DUN FELL NO 2,05/09/2018 05:00,,6.1,6.5,5,30,,,,94
GREAT DUN FELL NO 2,05/09/2018 06:00,,5.8,6.6,4,40,,,,88
GREAT DUN FELL NO 2,05/09/2018 07:00,,5.3,7,5,10,,,,75.3
GREAT DUN FELL NO 2,05/09/2018 08:00,,4.7,8,5,10,,,,55
GREAT DUN FELL NO 2,05/09/2018 09:00,,4.6,8.2,5,10,,,,51.5
GREAT DUN FELL NO 2,05/09/2018 10:00,,5,9.3,4,330,,,,45.1
GREAT DUN FELL NO 2,05/09/2018 11:00,,6.7,8.1,7,280,,,,80.6
GREAT DUN FELL NO 2,05/09/2018 12:00,,6.7,9,9,270,,,,69.5
GREAT DUN FELL NO 2,05/09/2018 13:00,,6.7,9.1,8,270,,,,68.3
GREAT DUN FELL NO 2,05/09/2018 14:00,,6.7,9.4,11,260,,,,64.9
GREAT DUN FELL NO 2,05/09/2018 15:00,,6.6,9.5,13,250,,,,62.5
GREAT DUN FELL NO 2,05/09/2018 16:00,,6.4,9.7,11,270,,,,58
GREAT DUN FELL NO 2,05/09/2018 17:00,,6.8,9.8,11,260,,,,61.7
GREAT DUN FELL NO 2,05/09/2018 18:00,,7,9.1,10,290,,,,72.1
GREAT DUN FELL NO 2,05/09/2018 19:00,,7.5,8.7,7,300,,,,83.6
GREAT DUN FELL NO 2,05/09/2018 20:00,,7.2,8.2,10,300,,,,86
GREAT DUN FELL NO 2,05/09/2018 21:00,,7.3,8.1,10,270,,,,88.8
GREAT DUN FELL NO 2,05/09/2018 22:00,,7.3,8.6,11,260,,,,82.2
GREAT DUN FELL NO 2,05/09/2018 23:00,,7.2,8.2,10,230,,,,86
GREAT DUN FELL NO 2,06/09/2018,,6.8,7.5,11,220,,,,89.9
GREAT DUN FELL NO 2,06/09/2018 01:00,,6.7,6.7,13,220,,,,100
GREAT DUN FELL NO 2,06/09/2018 02:00,,7.5,7.5,13,240,,,,100
GREAT DUN FELL NO 2,06/09/2018 03:00,,6.7,6.7,14,280,,,,100
GREAT DUN FELL NO 2,06/09/2018 04:00,,5,5,16,310,,,,100
GREAT DUN FELL NO 2,06/09/2018 05:00,,3.9,4.7,16,320,,,,87.1
GREAT DUN FELL NO 2,06/09/2018 06:00,,3.7,5,15,340,,,,79.3
GREAT DUN FELL NO 2,06/09/2018 07:00,,2.7,4.9,10,350,,,,65.4
GREAT DUN FELL NO 2,06/09/2018 08:00,,2.5,5,6,280,,,,60.8
GREAT DUN FELL NO 2,06/09/2018 09:00,,2.7,5.3,8,260,,,,59.9
GREAT DUN FELL NO 2,06/09/2018 10:00,,3.6,5.6,8,280,,,,69.3
GREAT DUN FELL NO 2,06/09/2018 11:00,,4.4,5.8,10,280,,,,78.6
GREAT DUN FELL NO 2,06/09/2018 12:00,,5.3,6.7,15,270,,,,79.3
GREAT DUN FELL NO 2,06/09/2018 13:00,,4.9,6.5,14,270,,,,76.2
GREAT DUN FELL NO 2,06/09/2018 14:00,,4.6,5.1,13,300,,,,91.9
GREAT DUN FELL NO 2,06/09/2018 15:00,,4.8,6.3,12,330,,,,77.5
GREAT DUN FELL NO 2,06/09/2018 16:00,,3.8,4.3,12,340,,,,91.7
GREAT DUN FELL NO 2,06/09/2018 17:00,,2.9,3.1,15,360,,,,96.6
GREAT DUN FELL NO 2,06/09/2018 18:00,,3.8,4.9,15,340,,,,82.4
GREAT DUN FELL NO 2,06/09/2018 19:00,,3.5,3.8,14,310,,,,94.9
GREAT DUN FELL NO 2,06/09/2018 20:00,,3.1,3.1,13,320,,,,100
GREAT DUN FELL NO 2,06/09/2018 21:00,,3.4,3.4,16,330,,,,100
GREAT DUN FELL NO 2,06/09/2018 22:00,,3.3,3.8,15,330,,,,91.5
GREAT DUN FELL NO 2,06/09/2018 23:00,,3.4,3.6,16,330,,,,96.6
GREAT DUN FELL NO 2,07/09/2018,,3.2,3.6,15,330,,,,93.2
GREAT DUN FELL NO 2,07/09/2018 01:00,,2.9,3.6,17,330,,,,88.1
GREAT DUN FELL NO 2,07/09/2018 02:00,,2.5,2.5,13,300,,,,100
GREAT DUN FELL NO 2,07/09/2018 03:00,,2.6,2.6,14,290,,,,100
GREAT DUN FELL NO 2,07/09/2018 04:00,,2.7,2.7,20,280,,,,100
GREAT DUN FELL NO 2,07/09/2018 05:00,,3,3,20,280,,,,100
GREAT DUN FELL NO 2,07/09/2018 06:00,,3.3,3.3,23,290,,,,100
GREAT DUN FELL NO 2,07/09/2018 07:00,,3.4,3.4,25,290,,,,100
GREAT DUN FELL NO 2,07/09/2018 08:00,,3.8,3.8,23,300,,,,100
GREAT DUN FELL NO 2,07/09/2018 09:00,,4.1,4.1,22,310,,,,100
GREAT DUN FELL NO 2,07/09/2018 10:00,,5,5,25,330,,,,100
GREAT DUN FELL NO 2,07/09/2018 11:00,,5.6,6.1,21,340,,,,92.4
GREAT DUN FELL NO 2,07/09/2018 12:00,,5.8,5.9,14,330,,,,98.4
GREAT DUN FELL NO 2,07/09/2018 13:00,,6.4,6.4,16,310,,,,100
GREAT DUN FELL NO 2,07/09/2018 14:00,,6.9,7.1,16,280,,,,97
GREAT DUN FELL NO 2,07/09/2018 15:00,,7.4,7.4,23,280,,,,100
GREAT DUN FELL NO 2,07/09/2018 16:00,,7.3,7.3,19,270,,,,100
GREAT DUN FELL NO 2,07/09/2018 17:00,,7.5,7.5,23,260,,,,100
GREAT DUN FELL NO 2,07/09/2018 18:00,,7.2,7.2,22,280,,,,100
GREAT DUN FELL NO 2,07/09/2018 19:00,,6.6,6.6,23,280,,,,100
GREAT DUN FELL NO 2,07/09/2018 20:00,,6.4,6.4,21,260,,,,100
GREAT DUN FELL NO 2,07/09/2018 21:00,,5.8,5.8,18,260,,,,100
GREAT DUN FELL NO 2,07/09/2018 22:00,,5.7,5.7,23,270,,,,100
GREAT DUN FELL NO 2,07/09/2018 23:00,,5.2,5.2,28,260,,,,100
GREAT DUN FELL NO 2,08/09/2018,,5.8,5.8,24,260,,,,100
GREAT DUN FELL NO 2,08/09/2018 01:00,,5.7,5.7,24,260,,,,100
GREAT DUN FELL NO 2,08/09/2018 02:00,,5.8,5.8,24,260,,,,100
GREAT DUN FELL NO 2,08/09/2018 03:00,,5.6,5.6,23,260,,,,100
GREAT DUN FELL NO 2,08/09/2018 04:00,,5.6,5.6,26,250,,,,100
GREAT DUN FELL NO 2,08/09/2018 05:00,,5.8,5.8,27,250,,,,100
GREAT DUN FELL NO 2,08/09/2018 06:00,,6.6,6.6,28,250,,,,100
GREAT DUN FELL NO 2,08/09/2018 07:00,,7,7,22,240,,,,100
GREAT DUN FELL NO 2,08/09/2018 08:00,,7.6,7.6,22,240,,,,100
GREAT DUN FELL NO 2,08/09/2018 09:00,,8.1,8.1,20,230,,,,100
GREAT DUN FELL NO 2,08/09/2018 10:00,,8.6,8.6,18,230,,,,100
GREAT DUN FELL NO 2,08/09/2018 11:00,,8.9,8.9,17,240,,,,100
GREAT DUN FELL NO 2,08/09/2018 12:00,,9.2,9.2,15,230,,,,100
GREAT DUN FELL NO 2,08/09/2018 13:00,,8.3,8.3,25,260,,,,100
GREAT DUN FELL NO 2,08/09/2018 14:00,,7.9,8,21,260,,,,98.6
GREAT DUN FELL NO 2,08/09/2018 15:00,,7.6,8.6,26,270,,,,86.2
GREAT DUN FELL NO 2,08/09/2018 16:00,,8.3,8.9,27,250,,,,91.8
GREAT DUN FELL NO 2,08/09/2018 17:00,,8.2,8.9,24,240,,,,90.4
GREAT DUN FELL NO 2,08/09/2018 18:00,,8.3,8.3,20,230,,,,100
GREAT DUN FELL NO 2,08/09/2018 19:00,,8.3,8.3,19,230,,,,100
GREAT DUN FELL NO 2,08/09/2018 20:00,,7.9,7.9,20,220,,,,100
GREAT DUN FELL NO 2,08/09/2018 21:00,,8.4,8.4,24,230,,,,100
GREAT DUN FELL NO 2,08/09/2018 22:00,,8.4,8.4,24,230,,,,100
GREAT DUN FELL NO 2,08/09/2018 23:00,,8.8,8.8,31,230,,,,100
GREAT DUN FELL NO 2,09/09/2018,,9.5,9.5,35,230,,,,100
GREAT DUN FELL NO 2,09/09/2018 01:00,,9.5,9.5,34,230,,,,100
GREAT DUN FELL NO 2,09/09/2018 02:00,,9.4,9.4,36,230,,,,100
GREAT DUN FELL NO 2,09/09/2018 03:00,,9.2,9.2,31,220,,,,100
GREAT DUN FELL NO 2,09/09/2018 04:00,,9.3,9.3,34,220,,,,100
GREAT DUN FELL NO 2,09/09/2018 05:00,,9.2,9.2,34,220,,,,100
GREAT DUN FELL NO 2,09/09/2018 06:00,,10.3,10.3,32,220,,,,100
GREAT DUN FELL NO 2,09/09/2018 07:00,,10.5,10.5,31,240,,,,100
GREAT DUN FELL NO 2,09/09/2018 08:00,,10.6,10.6,29,230,,,,100
GREAT DUN FELL NO 2,09/09/2018 09:00,,10.8,10.8,34,240,,,,100
GREAT DUN FELL NO 2,09/09/2018 10:00,,10.1,10.1,32,230,,,,100
GREAT DUN FELL NO 2,09/09/2018 11:00,,9.4,9.4,30,250,,,,100
GREAT DUN FELL NO 2,09/09/2018 12:00,,9.1,9.1,30,240,,,,100
GREAT DUN FELL NO 2,09/09/2018 13:00,,8.7,8.7,33,250,,,,100
GREAT DUN FELL NO 2,09/09/2018 14:00,,8.6,8.6,30,250,,,,100
GREAT DUN FELL NO 2,09/09/2018 15:00,,8.5,8.5,26,250,,,,100
GREAT DUN FELL NO 2,09/09/2018 16:00,,7.8,7.8,29,260,,,,100
GREAT DUN FELL NO 2,09/09/2018 17:00,,8,8.1,29,250,,,,98.6
GREAT DUN FELL NO 2,09/09/2018 18:00,,7.2,7.2,31,260,,,,100
GREAT DUN FELL NO 2,09/09/2018 19:00,,6.8,6.8,28,260,,,,100
GREAT DUN FELL NO 2,09/09/2018 20:00,,6.9,7.2,34,250,,,,95.6
GREAT DUN FELL NO 2,09/09/2018 21:00,,6.7,6.7,28,240,,,,100
GREAT DUN FELL NO 2,09/09/2018 22:00,,6.8,6.9,31,260,,,,98.5
GREAT DUN FELL NO 2,09/09/2018 23:00,,6.6,6.8,32,260,,,,97.1
GREAT DUN FELL NO 2,10/09/2018,,6.5,6.5,29,260,,,,100
GREAT DUN FELL NO 2,10/09/2018 01:00,,5.9,6.2,35,260,,,,95.5
GREAT DUN FELL NO 2,10/09/2018 02:00,,5.6,5.9,38,260,,,,95.4
GREAT DUN FELL NO 2,10/09/2018 03:00,,5.3,5.9,42,260,,,,90.7
GREAT DUN FELL NO 2,10/09/2018 04:00,,5.2,5.5,35,260,,,,95.3
GREAT DUN FELL NO 2,10/09/2018 05:00,,5.4,5.7,32,240,,,,95.3
GREAT DUN FELL NO 2,10/09/2018 06:00,,5.5,5.8,37,250,,,,95.3
GREAT DUN FELL NO 2,10/09/2018 07:00,,5.6,5.8,37,250,,,,97
GREAT DUN FELL NO 2,10/09/2018 08:00,,5.6,5.9,27,250,,,,95.4
GREAT DUN FELL NO 2,10/09/2018 09:00,,5.9,6.5,26,250,,,,91
GREAT DUN FELL NO 2,10/09/2018 10:00,,6.5,6.9,30,250,,,,94.1
GREAT DUN FELL NO 2,10/09/2018 11:00,,6.7,7.3,27,260,,,,91.3
GREAT DUN FELL NO 2,10/09/2018 12:00,,6.8,7.3,26,250,,,,92.7
GREAT DUN FELL NO 2,10/09/2018 13:00,,7.1,7.1,24,250,,,,100
GREAT DUN FELL NO 2,10/09/2018 14:00,,7.2,7.2,35,240,,,,100
GREAT DUN FELL NO 2,10/09/2018 15:00,,6.9,6.9,32,230,,,,100
GREAT DUN FELL NO 2,10/09/2018 16:00,,7,7,34,230,,,,100
GREAT DUN FELL NO 2,10/09/2018 17:00,,7.6,7.6,30,230,,,,100
GREAT DUN FELL NO 2,10/09/2018 18:00,,7.3,7.3,32,230,,,,100
GREAT DUN FELL NO 2,10/09/2018 19:00,,7.9,7.9,41,230,,,,100
GREAT DUN FELL NO 2,10/09/2018 20:00,,8.5,8.5,39,230,,,,100
GREAT DUN FELL NO 2,10/09/2018 21:00,,8.5,8.5,38,230,,,,100
GREAT DUN FELL NO 2,10/09/2018 22:00,,8.9,8.9,33,230,,,,100
GREAT DUN FELL NO 2,10/09/2018 23:00,,9.8,9.8,30,260,,,,100
GREAT DUN FELL NO 2,11/09/2018,,9.2,9.2,28,270,,,,100
GREAT DUN FELL NO 2,11/09/2018 01:00,,9.5,9.5,31,260,,,,100
GREAT DUN FELL NO 2,11/09/2018 02:00,,9.4,9.4,40,270,,,,100
GREAT DUN FELL NO 2,11/09/2018 03:00,,8.6,8.6,34,270,,,,100
GREAT DUN FELL NO 2,11/09/2018 04:00,,5.9,5.9,44,280,,,,100
GREAT DUN FELL NO 2,11/09/2018 05:00,,5.6,5.6,37,270,,,,100
GREAT DUN FELL NO 2,11/09/2018 06:00,,5.6,5.6,38,270,,,,100
GREAT DUN FELL NO 2,11/09/2018 07:00,,5.8,5.8,41,270,,,,100
GREAT DUN FELL NO 2,11/09/2018 08:00,,6.2,6.2,42,270,,,,100
GREAT DUN FELL NO 2,11/09/2018 09:00,,6,6,44,270,,,,100
GREAT DUN FELL NO 2,11/09/2018 10:00,,6.4,6.4,42,270,,,,100
GREAT DUN FELL NO 2,11/09/2018 11:00,,6.5,6.6,36,270,,,,98.5
GREAT DUN FELL NO 2,11/09/2018 12:00,,6.5,6.9,34,250,,,,94.1
GREAT DUN FELL NO 2,11/09/2018 13:00,,6.4,7.4,34,260,,,,85.6
GREAT DUN FELL NO 2,11/09/2018 14:00,,6.7,8.2,36,260,,,,79.2
GREAT DUN FELL NO 2,11/09/2018 15:00,,6.6,8.3,34,250,,,,76.6
GREAT DUN FELL NO 2,11/09/2018 16:00,,6.8,8.1,33,250,,,,81.9
GREAT DUN FELL NO 2,11/09/2018 17:00,,6.8,7.7,32,250,,,,87.2
GREAT DUN FELL NO 2,11/09/2018 18:00,,7,7.2,32,250,,,,97
GREAT DUN FELL NO 2,11/09/2018 19:00,,7.1,7.1,29,250,,,,100
GREAT DUN FELL NO 2,11/09/2018 20:00,,7.2,7.2,27,250,,,,100
GREAT DUN FELL NO 2,11/09/2018 21:00,,7.2,7.3,30,250,,,,98.5
GREAT DUN FELL NO 2,11/09/2018 22:00,,6.4,6.4,28,260,,,,100
GREAT DUN FELL NO 2,11/09/2018 23:00,,6,6,26,270,,,,100
GREAT DUN FELL NO 2,12/09/2018,,5.6,5.6,22,260,,,,100
GREAT DUN FELL NO 2,12/09/2018 01:00,,5.7,5.7,25,270,,,,100
GREAT DUN FELL NO 2,12/09/2018 02:00,,5.1,5.1,24,260,,,,100
GREAT DUN FELL NO 2,12/09/2018 03:00,,4.7,4.7,31,270,,,,100
GREAT DUN FELL NO 2,12/09/2018 04:00,,5,5,28,260,,,,100
GREAT DUN FELL NO 2,12/09/2018 05:00,,5.4,5.4,24,260,,,,100
GREAT DUN FELL NO 2,12/09/2018 06:00,,5.1,5.1,25,270,,,,100
GREAT DUN FELL NO 2,12/09/2018 07:00,,4.7,4.7,20,270,,,,100
GREAT DUN FELL NO 2,12/09/2018 08:00,,4.9,4.9,21,270,,,,100
GREAT DUN FELL NO 2,12/09/2018 09:00,,5.3,5.3,20,250,,,,100
GREAT DUN FELL NO 2,12/09/2018 10:00,,5.3,5.6,28,260,,,,95.3
GREAT DUN FELL NO 2,12/09/2018 11:00,,5.1,5.9,27,270,,,,87.7
GREAT DUN FELL NO 2,12/09/2018 12:00,,5.2,6.3,29,270,,,,83.5
GREAT DUN FELL NO 2,12/09/2018 13:00,,5.7,6.6,27,270,,,,86.6
GREAT DUN FELL NO 2,12/09/2018 14:00,,5.4,6.7,27,270,,,,80.8
GREAT DUN FELL NO 2,12/09/2018 15:00,,4.8,6.9,29,260,,,,69.5
GREAT DUN FELL NO 2,12/09/2018 16:00,,5.1,7.2,26,260,,,,70
GREAT DUN FELL NO 2,12/09/2018 17:00,,5.7,7,24,260,,,,81
GREAT DUN FELL NO 2,12/09/2018 18:00,,5.5,6.3,21,250,,,,87.9
GREAT DUN FELL NO 2,12/09/2018 19:00,,5.3,5.8,18,250,,,,92.3
GREAT DUN FELL NO 2,12/09/2018 20:00,,5.6,5.6,17,230,,,,100
GREAT DUN FELL NO 2,12/09/2018 21:00,,5.8,5.8,21,230,,,,100
GREAT DUN FELL NO 2,12/09/2018 22:00,,6.1,6.1,23,230,,,,100
GREAT DUN FELL NO 2,12/09/2018 23:00,,6.1,6.1,22,230,,,,100
GREAT DUN FELL NO 2,13/09/2018,,5.9,5.9,21,240,,,,100
GREAT DUN FELL NO 2,13/09/2018 01:00,,5.6,5.6,24,240,,,,100
GREAT DUN FELL NO 2,13/09/2018 02:00,,5,5,28,250,,,,100
GREAT DUN FELL NO 2,13/09/2018 03:00,,4.6,4.6,25,240,,,,100
GREAT DUN FELL NO 2,13/09/2018 04:00,,4.4,4.4,27,250,,,,100
GREAT DUN FELL NO 2,13/09/2018 05:00,,4.3,4.3,24,250,,,,100
GREAT DUN FELL NO 2,13/09/2018 06:00,,4.5,4.5,21,240,,,,100
GREAT DUN FELL NO 2,13/09/2018 07:00,,4.5,4.5,24,240,,,,100
GREAT DUN FELL NO 2,13/09/2018 08:00,,4.9,4.9,23,240,,,,100
GREAT DUN FELL NO 2,13/09/2018 09:00,,5.4,5.4,22,240,,,,100
GREAT DUN FELL NO 2,13/09/2018 10:00,,5.6,6,28,240,,,,93.9
GREAT DUN FELL NO 2,13/09/2018 11:00,,6.3,6.3,28,240,,,,100
GREAT DUN FELL NO 2,13/09/2018 12:00,,6.7,6.7,30,240,,,,100
GREAT DUN FELL NO 2,13/09/2018 13:00,,6.8,6.8,30,250,,,,100
GREAT DUN FELL NO 2,13/09/2018 14:00,,7,7,28,250,,,,100
GREAT DUN FELL NO 2,13/09/2018 15:00,,7,7,31,250,,,,100
GREAT DUN FELL NO 2,13/09/2018 16:00,,7.1,7.1,32,250,,,,100
GREAT DUN FELL NO 2,13/09/2018 17:00,,7.2,7.2,29,250,,,,100
GREAT DUN FELL NO 2,13/09/2018 18:00,,7,7,27,240,,,,100
GREAT DUN FELL NO 2,13/09/2018 19:00,,6.9,6.9,25,250,,,,100
GREAT DUN FELL NO 2,13/09/2018 20:00,,7.2,7.2,26,240,,,,100
GREAT DUN FELL NO 2,13/09/2018 21:00,,6.7,6.7,32,260,,,,100
GREAT DUN FELL NO 2,13/09/2018 22:00,,6.4,6.4,23,250,,,,100
GREAT DUN FELL NO 2,13/09/2018 23:00,,7.3,7.3,27,240,,,,100
GREAT DUN FELL NO 2,14/09/2018,,6.8,6.8,28,250,,,,100
GREAT DUN FELL NO 2,14/09/2018 01:00,,6.7,6.7,25,250,,,,100
GREAT DUN FELL NO 2,14/09/2018 02:00,,7,7,25,240,,,,100
GREAT DUN FELL NO 2,14/09/2018 03:00,,7,7,28,250,,,,100
GREAT DUN FELL NO 2,14/09/2018 04:00,,6.4,6.4,28,250,,,,100
GREAT DUN FELL NO 2,14/09/2018 05:00,,6.5,6.5,23,240,,,,100
GREAT DUN FELL NO 2,14/09/2018 06:00,,6.9,6.9,26,250,,,,100
GREAT DUN FELL NO 2,14/09/2018 07:00,,6.6,6.6,29,250,,,,100
GREAT DUN FELL NO 2,14/09/2018 08:00,,6.4,6.4,24,260,,,,100
GREAT DUN FELL NO 2,14/09/2018 09:00,,5.9,5.9,27,250,,,,100
GREAT DUN FELL NO 2,14/09/2018 10:00,,6.2,6.2,32,250,,,,100
GREAT DUN FELL NO 2,14/09/2018 11:00,,6.3,6.3,29,250,,,,100
GREAT DUN FELL NO 2,14/09/2018 12:00,,6.8,6.8,29,260,,,,100
GREAT DUN FELL NO 2,14/09/2018 13:00,,6.6,6.6,25,260,,,,100
GREAT DUN FELL NO 2,14/09/2018 14:00,,6.9,6.9,26,260,,,,100
GREAT DUN FELL NO 2,14/09/2018 15:00,,6.8,6.9,29,250,,,,98.5
GREAT DUN FELL NO 2,14/09/2018 16:00,,6.5,6.5,29,260,,,,100
GREAT DUN FELL NO 2,14/09/2018 17:00,,6.7,6.7,24,250,,,,100
GREAT DUN FELL NO 2,14/09/2018 18:00,,6.7,6.7,27,250,,,,100
GREAT DUN FELL NO 2,14/09/2018 19:00,,6.2,6.2,26,270,,,,100
GREAT DUN FELL NO 2,14/09/2018 20:00,,6.3,6.3,20,270,,,,100
GREAT DUN FELL NO 2,14/09/2018 21:00,,6.5,6.5,20,260,,,,100
GREAT DUN FELL NO 2,14/09/2018 22:00,,6.5,6.5,24,270,,,,100
GREAT DUN FELL NO 2,14/09/2018 23:00,,6.4,6.4,29,280,,,,100
GREAT DUN FELL NO 2,15/09/2018,,5.5,5.5,28,280,,,,100
GREAT DUN FELL NO 2,15/09/2018 01:00,,5.1,5.1,25,270,,,,100
GREAT DUN FELL NO 2,15/09/2018 02:00,,4.5,4.5,22,270,,,,100
GREAT DUN FELL NO 2,15/09/2018 03:00,,4.1,4.1,26,280,,,,100
GREAT DUN FELL NO 2,15/09/2018 04:00,,3.9,3.9,22,270,,,,100
GREAT DUN FELL NO 2,15/09/2018 05:00,,3.9,3.9,22,270,,,,100
GREAT DUN FELL NO 2,15/09/2018 06:00,,3.8,3.8,16,260,,,,100
GREAT DUN FELL NO 2,15/09/2018 07:00,,3.9,3.9,15,250,,,,100
GREAT DUN FELL NO 2,15/09/2018 08:00,,4,4,15,260,,,,100
GREAT DUN FELL NO 2,15/09/2018 09:00,,3.6,4.1,13,260,,,,91.7
GREAT DUN FELL NO 2,15/09/2018 10:00,,4.1,4.6,12,210,,,,91.9
GREAT DUN FELL NO 2,15/09/2018 11:00,,5.1,5.8,14,220,,,,89.3
GREAT DUN FELL NO 2,15/09/2018 12:00,,6,6.4,18,220,,,,93.9
GREAT DUN FELL NO 2,15/09/2018 13:00,,7,7,22,220,,,,100
GREAT DUN FELL NO 2,15/09/2018 14:00,,7.1,7.1,20,220,,,,100
GREAT DUN FELL NO 2,15/09/2018 15:00,,7.5,7.5,21,230,,,,100
GREAT DUN FELL NO 2,15/09/2018 16:00,,7.8,7.8,22,230,,,,100
GREAT DUN FELL NO 2,15/09/2018 17:00,,7.5,7.5,25,230,,,,100
GREAT DUN FELL NO 2,15/09/2018 18:00,,7.2,7.2,27,230,,,,100
GREAT DUN FELL NO 2,15/09/2018 19:00,,7.2,7.2,27,230,,,,100
GREAT DUN FELL NO 2,15/09/2018 20:00,,7.6,7.6,24,220,,,,100
GREAT DUN FELL NO 2,15/09/2018 21:00,,7.9,7.9,31,220,,,,100
