"DATE_AND_TIME","TEMP_DEGC","PRESSURE_HPA","RAIN_MM","HUMIDITY_PERCENT","WIND_SPEED_MS","WIND_DIRECT_DEGREES","SWIN_WM2","SWOUT_WM2","LWIN_WM2","LWOUT_WM2","SM_TDT1_PERC","SM_TDT2_PERC"
"22-06-2015 16.00",9.1,955.5,0,84.3,7.7,177,91.7,16.6,340.9,360.4,55.3,49.6
"22-06-2015 17.00",9.3,956,0,81.8,6.9,3,98.3,18.1,347.3,361.2,55.4,49.5
"22-06-2015 18.00",9.4,956,0,82.3,8.4,17,140.9,26.9,343,363.1,55.4,49.6
"22-06-2015 19.00",9.3,956.5,0,85,8.3,29,91.2,17,337.7,361,55.3,49.5
"22-06-2015 20.00",9.1,957,0,85.4,7.7,25,39.9,8.4,330.4,357.9,55.3,49.6
"22-06-2015 21.00",8.9,957.5,0,87.1,8.1,29,18.4,7.2,307.4,355.1,55.2,49.6
"22-06-2015 22.00",8.5,958,0,87.1,8,29,-1.6,0.3,302,352,55.2,49.6
"22-06-2015 23.00",8.1,959,0,87.8,6.6,21,-2.1,0.3,303.3,349.8,55.2,49.6
"23-06-2015 00.00",7.8,959,0,91,6.3,23,-1.4,0.2,326.4,350.4,55.2,49.6
"23-06-2015 01.00",7.6,960,0,88.1,6.8,24,-1.5,0.2,313.8,348.3,55.2,49.6
"23-06-2015 02.00",7.4,960,0,86.1,4.8,328,-1.5,0.4,316.1,346.5,55.1,49.6
"23-06-2015 03.00",7.3,960.5,0,85.1,2.5,156,-1.8,0.4,313.2,344.9,55.2,49.6
"23-06-2015 04.00",7.1,960.5,0,86.1,6.3,40,1,0.9,276.9,342.8,55.2,49.6
"23-06-2015 05.00",6.9,961,0,86.7,5.4,49,22.1,3.3,271.2,342.1,55.1,49.4
"23-06-2015 06.00",6.9,961.5,0,87.9,2.3,44,94.4,14.8,285.8,345.9,55.2,49.5
"23-06-2015 07.00",7.6,962,0,84.5,2.7,209,171.5,28.6,296.6,354.4,55.2,49.5
"23-06-2015 08.00",8.1,962.5,0,86.1,2.1,255,200,36.8,342.8,367.4,55.1,49.3
"23-06-2015 09.00",8.3,963,0,85.5,1.3,220,206.4,39.3,346,372.7,55.1,49.3
"23-06-2015 10.00",9.3,963,0,81.8,1.4,232,343.2,63.9,347.7,385.3,55.1,49.4
"23-06-2015 11.00",10.8,963,0,76.2,1.7,284,607.2,108.3,333.8,403.2,55,49.3
"23-06-2015 12.00",12.4,963,0,71.7,1.8,285,900,151.2,305.8,427.8,54.9,49.2
"23-06-2015 13.00",13.4,963,0,70,2.3,269,835,142.2,308.1,433,54.5,49.1
"23-06-2015 14.00",13.8,963,0,68.2,2.1,266,727.3,128,312.6,429.7,54.5,49
"23-06-2015 15.00",14.3,963,0,69.1,2.4,263,491.4,92.2,351.1,420,54.2,48.9
"23-06-2015 16.00",14,963,0,72.5,2.5,274,251.7,48.5,364,401.7,54.2,48.9
"23-06-2015 17.00",13.8,963,0,76.4,2.7,290,298.8,64.5,360.6,401.2,54.2,48.8
"23-06-2015 18.00",14,963,0,76.7,2.9,301,341.7,78.3,321.7,404.9,54,48.7
"23-06-2015 19.00",13.9,963,0,77.3,2.5,296,242.9,64.1,310.1,397.3,54,48.7
"23-06-2015 20.00",12.7,963,0,80.5,2.2,310,74,21,341.1,380.8,54.1,48.6
"23-06-2015 21.00",11.6,963,0,82.3,1.9,292,8.2,2.1,350.6,370.3,54.2,48.7
"23-06-2015 22.00",10.7,963,0,86.5,2.1,173,-0.7,-0.1,356.5,367.2,54.1,48.7
"23-06-2015 23.00",9.5,963,0,94.3,2.2,158,-2,0.1,328.9,359.1,54,48.7
"24-06-2015 00.00",8.2,963,0,97.6,2.1,113,-3.4,0.2,289.3,347.1,54,48.7
"24-06-2015 01.00",8.1,963,0,94.8,1.7,83,-3.9,0.1,278.5,341.2,54,48.7
"24-06-2015 02.00",8.2,963,0,90.5,1.3,91,-3.8,0.4,282.3,337.6,54.1,48.7
"24-06-2015 03.00",8.6,963,0,86.9,1.2,89,-3.2,0,303.2,341.6,54.2,48.8
"24-06-2015 04.00",8.6,962,0,86.9,2,119,5.5,1.7,334.3,350.8,54.1,48.7
"24-06-2015 05.00",8.8,962,0,90.8,3.1,162,22,5.1,341.1,356.3,54,48.8
"24-06-2015 06.00",8.9,962.5,0.2,97.5,3.4,164,36.4,7.6,353.7,360.2,54.1,48.7
"24-06-2015 07.00",9.3,963,0.2,98.5,3.9,180,60.3,12,358.4,363.5,54,48.7
"24-06-2015 08.00",9.5,963,0.1,99.1,4.1,188,61.6,12.1,360.9,364.7,54.1,48.7
"24-06-2015 09.00",9.9,963,0,99.9,3.4,196,117.4,22.8,363.9,370.3,54.1,48.7
"24-06-2015 10.00",11.2,963,0,99.2,4.4,206,234.9,46.3,369.4,381.7,54,48.6
"24-06-2015 11.00",12,963,0,94.9,4.7,198,241.3,48.1,371.1,386,54.1,48.6
"24-06-2015 12.00",11.9,963,0,93.8,5.2,215,98.6,20,369.9,378.4,54.1,48.6
"24-06-2015 13.00",12.4,963,0,90.9,5.5,220,242.3,50.1,369.7,386.2,54,48.6
"24-06-2015 14.00",13.8,963,0,83.8,5.4,223,467.2,90.4,367.2,403.2,54,48.6
"24-06-2015 15.00",13.4,963,0,77.6,5.3,221,249.8,47.3,363.6,391.3,53.8,48.6
"24-06-2015 16.00",13.5,963,0,80.7,4.8,215,386.1,74.7,354.8,400.3,53.8,48.5
"24-06-2015 17.00",12.7,963,0,84.1,3.9,221,88.1,17.1,365.6,382.2,53.6,48.5
"24-06-2015 18.00",12.6,963,0,84.2,3.5,209,88,17.1,363.8,381.4,53.7,48.4
"24-06-2015 19.00",12.5,963.5,0,82.9,3.4,192,73.3,14.5,357.2,379.2,53.8,48.5
"24-06-2015 20.00",12.1,964,0,90.4,3.5,188,10.6,2.1,368.6,375.2,53.9,48.5
"24-06-2015 21.00",11.5,964,0,92.1,3.4,176,2.7,0.4,361.8,371.4,53.7,48.5
"24-06-2015 22.00",10.8,964,0,95.6,3.6,171,-1.4,0.3,333.1,365.3,53.7,48.6
"24-06-2015 23.00",10.8,964,0,98.7,4.1,180,-0.3,0.2,363.9,368.3,53.7,48.5
"25-06-2015 00.00",11,964,0,100,3.4,194,-0.2,0.2,368.7,369.8,53.8,48.5
"25-06-2015 01.00",11,964,0,100,3.2,188,-0.2,0.1,368.8,370.1,53.8,48.5
"25-06-2015 02.00",11,964,0,100,2.8,201,-0.2,0.1,368.5,370,53.7,48.5
"25-06-2015 03.00",10.9,964,0,100,2.2,172,-0.6,0.1,355.4,368.4,53.9,48.5
"25-06-2015 04.00",10.9,964,0,100,2.4,166,4.6,1.4,351.3,368,53.8,48.6
"25-06-2015 05.00",11.2,964,0,100,3.4,181,21.5,4.8,366.6,371.2,53.9,48.5
"25-06-2015 06.00",11.6,964.5,0,100,2.9,177,52.6,11.8,371.9,374.8,53.8,48.5
"25-06-2015 07.00",11.6,965,0,100,2.9,191,43.7,9.1,372.3,374.9,53.9,48.5
"25-06-2015 08.00",11.6,965,0,100,3.5,196,53.7,11.1,372.8,375.5,53.8,48.5
"25-06-2015 09.00",11.8,965,0.1,100,3.6,183,73.6,14.3,373.8,376.7,53.8,48.5
"25-06-2015 10.00",12,965,0,100,3.8,188,175.3,34.4,375.1,381.9,53.7,48.4
"25-06-2015 11.00",12.3,965,0,100,3.5,187,136.8,25.8,376.8,385.2,53.7,48.4
"25-06-2015 12.00",12.6,965,0.1,100,3.4,200,126.9,24.7,378.9,384.6,53.7,48.4
"25-06-2015 13.00",13.1,965,0,100,3.9,221,184.3,35.7,380.5,389.9,53.7,48.4
"25-06-2015 14.00",13.3,965,0.5,99.8,4,216,132.9,24.6,380.8,388.1,53.6,48.3
"25-06-2015 15.00",13.2,965,0.8,99.3,4.4,232,91.9,16.5,380.9,384.8,53.7,48.3
"25-06-2015 16.00",12.9,965,0.1,100,4.3,225,53.9,9.9,379.7,381.7,53.8,48.4
"25-06-2015 17.00",12.9,965,0.1,100,3.6,210,60.4,11.4,379.7,382.2,53.7,48.4
"25-06-2015 18.00",12.8,965,0,97.8,3.3,197,31.6,6.2,378.5,380.1,53.8,48.4
"25-06-2015 19.00",12.8,965,0,96.9,2.6,192,20.2,4.3,378.5,379.2,53.7,48.4
"25-06-2015 20.00",12.8,964,0.2,96.7,3.2,183,10.9,2.9,378.1,378.1,53.8,48.5
"25-06-2015 21.00",12.8,964,0,96.3,3.2,173,4.6,1.7,377.5,377.4,53.9,48.5
"25-06-2015 22.00",12.8,964,0,95.8,2.7,156,-0.5,0.6,377.4,376.7,53.9,48.5
"25-06-2015 23.00",13,963,0.1,93.3,3.7,150,-1.8,1,375.7,375.5,54,48.5
"26-06-2015 00.00",13.3,963,0,88.4,4.1,154,-0.9,1.1,376.5,376.2,53.9,48.4
"26-06-2015 01.00",13.2,962.5,0,88.9,3.7,161,-1.5,1.1,372.4,375.6,54,48.5
"26-06-2015 02.00",13.2,961.5,0,90.6,3.4,161,-0.7,0.7,368.4,375.8,54.1,48.6
"26-06-2015 03.00",13.2,961,0,92.2,3.9,159,-1.3,0.8,358.2,374.3,53.9,48.4
"26-06-2015 04.00",13.5,960.5,0,91.4,4.5,175,0.8,0.7,368.9,377.7,53.8,48.7
"26-06-2015 05.00",13.1,960,0.1,90.1,4.8,183,14.2,3.5,367.4,376.4,54.1,48.6
"26-06-2015 06.00",12.4,960,0.1,94.4,4,183,37.3,7.6,370.7,376.1,54,48.5
"26-06-2015 07.00",12.2,960,0.3,96.1,3.3,184,61.8,11.2,372.2,377,54,48.5
"26-06-2015 08.00",11.9,960,0.3,98.1,3.9,182,102,17.5,374.9,378.2,54,48.5
"26-06-2015 09.00",11.8,959.5,0.1,98.2,3.6,184,136.2,23.8,375.3,379.4,54.1,48.6
"26-06-2015 10.00",12.6,959,0.2,95.8,4,189,214.8,37.2,380.5,386.9,54.1,48.5
"26-06-2015 11.00",12.5,959,0,97.3,3.7,199,127.1,24.1,379.3,383.4,54.1,48.6
"26-06-2015 12.00",14.3,959,0,91.5,4.4,195,315.4,54.8,389.8,398.4,54,48.5
"26-06-2015 13.00",14,959,0,90.5,4.8,204,92.7,17.3,384.4,387.5,54.1,48.6
"26-06-2015 14.00",13.6,958,0,88.2,4.4,224,75.4,16.7,381.7,384,54.1,48.6
"26-06-2015 15.00",13.8,958,0,94.7,6.7,224,122.7,25.3,383.4,387.3,54.1,48.6
"26-06-2015 16.00",14,958,0,94.7,6.6,221,235.7,47.4,381.9,391.9,54,48.6
"26-06-2015 17.00",15.4,958,0,84,5.6,233,441.9,89.4,372.9,407.4,54,48.6
"26-06-2015 18.00",14.9,958,0,79.6,4.5,238,208.9,43.3,371.1,396.1,53.9,48.5
"26-06-2015 19.00",14.2,958,0,83.6,4.2,230,92.3,19,362.6,387.5,54,48.5
"26-06-2015 20.00",13.8,958,0,85.6,3.3,231,80.2,23.3,354.5,385.2,53.9,48.5
"26-06-2015 21.00",12.5,958,0,89.2,2.6,236,22.4,7.9,308.5,371.3,53.8,48.6
"26-06-2015 22.00",11.5,958,0,90.7,1.7,188,-2.8,0.7,301.3,359.5,54,48.5
"26-06-2015 23.00",11.1,959,0,89.8,1.2,159,-2.7,0.6,305.3,354.3,54,48.6
"27-06-2015 00.00",11.3,959,0,86.9,1,135,-0.8,0.1,341,359.8,53.9,48.6
"27-06-2015 01.00",11.2,959,0,87.2,0.7,312,-1.1,0.3,344.9,361.2,54,48.6
"27-06-2015 02.00",11.1,959,0,89.2,1.1,181,-0.6,0.4,347.1,362.4,53.9,48.6
"27-06-2015 03.00",10.5,959.5,0,93.1,0.9,223,-0.9,0,350,362.5,54.1,48.6
"27-06-2015 04.00",10,960,0,95.8,1.4,182,1.9,0.6,347.7,360.9,54.1,48.6
"27-06-2015 05.00",10.2,960,0,91.6,1.2,231,21.5,4.3,315.8,358.2,54,48.6
"27-06-2015 06.00",9.8,960,0,93,1,123,69.9,11.6,297.2,356.7,54,48.6
"27-06-2015 07.00",10.2,961,0,91.5,1.1,237,90.9,14.1,300.6,363.2,53.9,48.6
"27-06-2015 08.00",11.8,961,0,83.9,2.4,271,371,63.3,307,380.3,53.9,48.5
"27-06-2015 09.00",12.8,961.5,0,77.8,3.9,255,391.1,70.7,340.2,390.6,53.9,48.5
"27-06-2015 10.00",13.1,962,0,74.4,4.5,261,331.5,63.1,351.2,390,54,48.5
"27-06-2015 11.00",13.9,962,0,71.4,5.2,246,473.3,88.2,351.3,398.9,53.8,48.4
"27-06-2015 12.00",14,962,0,74.2,6.1,226,375.9,72.2,357.8,395.9,53.8,48.4
"27-06-2015 13.00",14.2,963,0,70.9,6.4,242,354.7,70.6,361.2,394.1,53.8,48.4
"27-06-2015 14.00",15.3,963,0,65.5,6.6,240,619.7,116.1,345.9,411.1,53.8,48.4
"27-06-2015 15.00",15.6,963,0,64.9,6.1,238,651.8,124.1,338.4,417.7,53.6,48.3
"27-06-2015 16.00",15.1,963,0,67.7,5.9,226,404.2,81.4,353.6,404.2,53.6,48.2
"27-06-2015 17.00",14.7,963,0,70.6,6.1,221,255.6,50.8,361.6,397.8,53.5,48.2
"27-06-2015 18.00",13.5,963,0,80.7,5.4,219,107.5,21.3,365.7,385.6,53.5,48.1
"27-06-2015 19.00",13,963,0,85.9,5.1,216,76.5,15.7,363.2,381.7,53.4,48.1
"27-06-2015 20.00",12.3,963,0,86.5,5.5,209,47.8,10.2,349,374.8,53.4,48.2
"27-06-2015 21.00",11.9,963,0,87.5,4.3,217,12.6,3.2,341.9,370.7,53.5,48.2
"27-06-2015 22.00",12,963,0,87,5,211,-1.2,0.3,341.8,370.2,53.3,48.2
"27-06-2015 23.00",11.6,962.5,0,90.7,4.6,212,-1.6,0.3,338,368.5,53.6,48.2
"28-06-2015 00.00",11.4,962,0,93.1,4.3,209,-1,0.3,357.1,369.5,53.5,48.2
"28-06-2015 01.00",11.1,962,0.2,97.1,3.5,203,-0.8,0.6,367.4,369.3,53.5,48.2
"28-06-2015 02.00",11.2,961.5,0.3,97.7,5.1,178,-0.7,0.5,368.6,370.1,53.5,48.3
"28-06-2015 03.00",11.2,960.5,0.7,98.4,5.9,184,-0.4,0.6,369.2,370.3,53.6,48.3
"28-06-2015 04.00",11.1,959.5,0,99.8,5.4,196,-0.1,0.3,369.3,370.2,53.6,48.2
"28-06-2015 05.00",10.6,959,0,98.6,7.6,187,3.9,1.1,365.9,367.6,53.4,48.2
"28-06-2015 06.00",10.6,958.5,0,99.9,7.6,196,8.8,1.6,366.9,368.1,53.6,48.2
"28-06-2015 07.00",10.7,958,0,100,7.5,189,21.7,3.8,367.4,368.7,53.5,48.2
"28-06-2015 08.00",11,958,0.2,100,7.4,188,36.9,6,368.8,370.5,53.6,48.2
"28-06-2015 09.00",11.4,958,0.1,100,6.4,190,32.8,5,371.4,372.4,53.5,48.2
"28-06-2015 10.00",11.8,957.5,0.2,100,6.4,199,43.6,7.1,374,374.7,53.6,48.2
"28-06-2015 11.00",12.4,957,0.2,100,7.5,207,96.4,17.2,377.2,378.3,53.7,48.2
"28-06-2015 12.00",13.3,957,0.1,100,8.8,220,241.4,44.1,381.9,386.3,53.7,48.2
"28-06-2015 13.00",14.4,957.5,0,85.5,7.4,267,442.7,77.1,383.3,396.8,53.7,48.3
"28-06-2015 14.00",14.7,958,0,76.1,6.9,261,395.2,73.9,369.7,395.9,53.7,48.2
"28-06-2015 15.00",15.6,958.5,0,70.7,7.2,253,720.2,136.4,352.4,413.7,53.6,48.2
"28-06-2015 16.00",15.8,959,0,68.1,7.2,256,729.6,145.7,351.9,416.8,53.4,48.1
"28-06-2015 17.00",14.6,959.5,0,70.6,6,251,289.9,60,355.5,397.1,53.5,48.2
"28-06-2015 18.00",14.6,960,0,69.5,6.1,265,260.1,58.3,354.8,394.2,53.4,48
"28-06-2015 19.00",13.6,960,0,73.6,5.1,266,66.1,13.7,355.9,382.3,53.4,48.1
"28-06-2015 20.00",12.5,961,0,80.2,4.2,266,40.5,10.2,311.5,372.2,53.4,48.1
"28-06-2015 21.00",11.7,961,0,84.3,4.5,239,8.8,2.5,296.8,366,53.5,48.1
"28-06-2015 22.00",10.9,962,0,90.8,2.3,188,-1.6,0.5,327.9,362.7,53.5,48.1
"28-06-2015 23.00",11.1,962,0,89.4,2.4,233,-1.2,0.6,342.4,364.8,53.3,48.1
"29-06-2015 00.00",10.6,962.5,0,88.9,2.7,211,-3.7,0.6,294.4,357.1,53.3,48.2
"29-06-2015 01.00",10.5,963,0,87.7,2.3,187,-2.8,0.6,308.4,355.8,53.3,48.2
"29-06-2015 02.00",9.4,963,0,94.4,2.2,179,-3.1,0.3,296.5,351.8,53.4,48.2
"29-06-2015 03.00",9,963,0,99.4,1.9,182,-2.5,0.3,312,353.4,53.5,48.2
"29-06-2015 04.00",8.9,963,0,99.9,1.6,165,1.4,1,311.2,351.8,53.6,48.2
"29-06-2015 05.00",9.1,963,0,98.5,2.2,173,19.7,4.1,322.9,354.8,53.5,48.2
"29-06-2015 06.00",9.6,963,0,99.7,3.4,218,52.2,9.8,342.8,363.2,53.5,48.2
"29-06-2015 07.00",10.3,964,0,94.3,2.7,253,179.6,32.2,319.1,369.1,53.4,48.2
"29-06-2015 08.00",11.2,964,0,83.5,2.8,247,186,35.4,332.8,376.2,53.3,48.1
"29-06-2015 09.00",11.7,964.5,0,82.1,3.1,254,193.6,37.4,343.8,379.7,53.3,48.1
"29-06-2015 10.00",12.3,965,0,81,4,239,321.4,59.9,349.3,389,53.3,48.1
"29-06-2015 11.00",12.9,965,0,82.5,4.7,218,533.6,97.9,352.8,402.4,53.5,48.1
"29-06-2015 12.00",13.6,965.5,0,78.4,4.5,223,602.5,111,354,411.6,53.4,48
"29-06-2015 13.00",14.3,965.5,0,75.2,4.8,221,557.8,105.3,360.5,410.4,53.3,48
"29-06-2015 14.00",15.1,966,0,71.6,5.8,233,614.4,115.1,361,415.4,53.3,47.9
"29-06-2015 15.00",15.9,966,0,67.9,6,238,774.9,145.7,346.3,426.6,53.3,47.8
"29-06-2015 16.00",15.8,966,0,67,5.8,230,672.4,129.2,355.5,424,53.1,47.8
"29-06-2015 17.00",14.9,966,0,68.3,5.2,225,388.6,77.1,348.7,406.6,53,47.7
"29-06-2015 18.00",14.5,965.5,0,65.9,3.7,214,237.2,46.4,348.2,397.7,52.9,47.7
"29-06-2015 19.00",14.1,966,0,70.5,3.4,222,134.3,27.6,349.8,389.8,53,47.6
"29-06-2015 20.00",13.4,965,0,77.2,3.1,213,76.6,18,341.9,382.5,52.9,47.6
"29-06-2015 21.00",12.4,966,0,81.1,1.9,176,8.8,2.5,324.2,369.1,52.9,47.6
"29-06-2015 22.00",12.6,966,0,78.9,3.1,155,-2.1,0.5,322.1,367.7,52.8,47.7
"29-06-2015 23.00",12.9,965,0,77,3.6,144,-1.9,0.2,335.9,370.6,53,47.7
"30-06-2015 00.00",13.8,965,0,75.2,3.9,157,-0.5,0,371.7,378,52.9,47.7
"30-06-2015 01.00",14.4,964.5,0,75.5,4.7,160,-0.7,-0.1,369.6,380.9,52.9,47.7
"30-06-2015 02.00",14.9,964,0,74.3,5.6,165,-0.3,-0.2,382.4,384.1,52.9,47.7
"30-06-2015 03.00",14.8,964,0,74.6,5.2,178,-0.4,-0.2,381.5,383.9,52.8,47.7
"30-06-2015 04.00",14.6,964,0,74.4,4.3,180,0.5,-0.1,381.1,383,53,47.7
"30-06-2015 05.00",14.5,964,0,76.5,3.5,186,7.6,1.1,380.9,382.9,53,47.8
"30-06-2015 06.00",14.4,964,0,78.6,2.6,164,38.8,7.5,381.3,385,52.8,47.7
"30-06-2015 07.00",15.2,964,0,75.2,3.7,171,175.5,32.6,381.2,395,52.7,47.6
"30-06-2015 08.00",16.1,964,0,77.2,3.2,174,300.3,53.6,378.8,408.5,52.9,47.6
"30-06-2015 09.00",17.5,964,0,77.4,2.8,189,668.7,115.3,346.7,430.3,52.8,47.6
"30-06-2015 10.00",18.6,964,0,77.3,3.4,195,619.6,110,376.4,438.8,52.6,47.5
"30-06-2015 11.00",20,964,0,74.2,3.8,187,658.8,115.8,379.1,445.6,52.8,47.5
"30-06-2015 12.00",21.1,964,0,71.6,4.8,171,603.3,108.2,391.6,448.5,52.6,47.4
"30-06-2015 13.00",21.3,964,0,69.1,4.4,165,455.7,84.9,399.1,442,52.5,47.3
"30-06-2015 14.00",22.7,963,0,63.2,5.3,176,673.4,121.3,389.9,458,52.5,47.2
"30-06-2015 15.00",22.2,963,0,65.9,4.6,173,312.7,60,407.6,438.1,52.2,47.2
"30-06-2015 16.00",23.1,962,0,63,5.1,164,453.9,87.3,400.9,450.4,52.4,47.1
"30-06-2015 17.00",23.3,962,0,61.8,5.9,167,411.2,84.9,378.3,446.4,52.4,47.1
"30-06-2015 18.00",23.1,961.5,0,60.8,6.2,162,220.9,46,392.6,435.1,52.2,47
"30-06-2015 19.00",23.5,961,0,58.7,5.9,167,254.5,69.1,370.9,437.2,52.1,46.9
"30-06-2015 20.00",22.3,961,0,59.6,5,159,55.7,15.5,357.5,419.3,52.1,46.9
"30-06-2015 21.00",20.5,961,0,64.5,6,127,14.3,6.1,349.7,408.4,52.1,46.9
"30-06-2015 22.00",20.2,961,0,61.7,7.2,139,-2.7,0,345.8,405.2,52,46.9
"30-06-2015 23.00",19.7,961,0,59.8,7.2,131,-3.4,-0.3,340.4,401.8,52.1,46.9
"01-07-2015 00.00",18.2,961,0,61.1,7.1,116,-3.1,-0.3,337,394.8,52,46.9
"01-07-2015 01.00",18.4,961,0,57.1,6.6,119,-3,-0.3,339.1,393.9,52.2,46.9
"01-07-2015 02.00",18.2,960,0,58.1,6.3,121,-2.8,0,337.4,392.4,52,46.9
"01-07-2015 03.00",18.8,960,0,58.6,6.3,120,-3.2,-0.4,339.2,395.1,52,46.9
"01-07-2015 04.00",18.3,960,0,61.5,7.3,118,2.4,0.7,339.6,394.9,52.1,46.9
"01-07-2015 05.00",18,959,0,64,8.3,119,32.6,5.2,337.7,395.2,52,46.9
"01-07-2015 06.00",19.1,959,0,58.5,7.9,119,164.7,23.8,343.2,401.4,52.1,46.8
"01-07-2015 07.00",21,959,0,51.1,8,137,301,49.5,346.1,412.1,52.1,46.8
"01-07-2015 08.00",22,959,0,50.8,8.8,145,450,79.3,348.4,423,52.1,46.5
"01-07-2015 09.00",23.1,958,0,48,9.1,145,564.9,102.6,357.2,434,51.8,46.6
"01-07-2015 10.00",22.5,958,0,52.6,8.4,121,472.2,88.1,379.7,430.6,51.8,46.4
"01-07-2015 11.00",25.3,957,0,45.3,9.4,125,818.3,147.6,369.7,459.1,51.7,46.4
"01-07-2015 12.00",26.2,957,0,40.6,10.9,150,475.9,88.4,397.8,454,51.7,46.2
"01-07-2015 13.00",25.8,957.5,0,48.6,9,142,523.4,99,399.9,457.6,51.6,46.1
"01-07-2015 14.00",26.5,957.5,0,51.1,6.9,153,707.8,134,391.7,474.1,51.5,46.1
"01-07-2015 15.00",26.9,957,0,52.3,7,169,611.7,118.4,395.9,474.6,51.5,46
"01-07-2015 16.00",25.7,957,0,55.8,6.3,184,263.5,50.4,397.9,449.5,51.3,45.9
"01-07-2015 17.00",24.9,956.5,0,59.4,4.7,156,103.3,19.7,410.9,438,51.3,45.8
"01-07-2015 18.00",24.7,957,0,64.6,6,141,175.5,33.9,396.3,441,51.1,45.8
"01-07-2015 19.00",24.3,957.5,0,69.7,3.5,209,156.7,36.1,395,440.4,51.3,45.8
"01-07-2015 20.00",22.8,958,0,66.1,2,183,39.4,8.6,397.2,422.6,51.2,45.7
"01-07-2015 21.00",21.4,958,0,67.6,2.1,65,12,2.5,373.9,409.8,51.3,45.7
"01-07-2015 22.00",21.7,957,0,56.1,2.4,76,-0.9,-0.5,385.5,407.5,51.2,45.8
"01-07-2015 23.00",20.7,957.5,0,62.7,2.1,121,-2.2,-0.9,398.9,406.5,51.2,45.8
"02-07-2015 00.00",18.6,958,0.3,83.7,1.7,129,-3.7,0.9,382.8,396.3,51,45.7
"02-07-2015 01.00",17.9,958,0,81,1.6,49,-1.4,0.8,375.2,390.1,51.1,45.8
"02-07-2015 02.00",16.8,958,0,85.4,2.4,148,-2,0.2,362.8,389.3,51.1,45.7
"02-07-2015 03.00",14.7,958,0,86.1,5,148,-2.7,0.2,336.9,381.2,51.1,45.8
"02-07-2015 04.00",13.5,959,0,84.8,5.2,150,1.9,1,318.8,374.8,51.2,45.8
"02-07-2015 05.00",13.2,959,0,94.4,5,164,52.5,11,340.1,379.3,51.2,45.7
"02-07-2015 06.00",13,960,0,97.9,4.5,177,51,10,372.5,381.8,51.2,45.8
"02-07-2015 07.00",12.8,961,0,100,2.9,180,84.1,16.5,377.1,384.1,51.2,45.7
"02-07-2015 08.00",13.9,961,0,98.7,2.3,179,194.5,36.1,367.7,397.6,51.1,45.7
"02-07-2015 09.00",15.3,961.5,0,91.3,2.3,199,250.8,48.5,379.4,407.5,51.2,45.7
"02-07-2015 10.00",15.6,962,0,92,3.3,213,227.1,44.2,384.4,406.8,51.1,45.6
"02-07-2015 11.00",15.6,962,0,90.9,3.8,222,197.8,40.9,386,403.7,51.1,45.7
"02-07-2015 12.00",17,962.5,0,83.2,3.9,212,412.3,77.4,375.4,420.2,51.1,45.6
"02-07-2015 13.00",16.6,963,0,85.9,3.9,191,262.2,50.7,379.8,412.2,51.2,45.6
"02-07-2015 14.00",16.8,963,0,84.6,3,215,237.1,45.1,381.5,414.9,51.2,45.5
"02-07-2015 15.00",16.1,963,0,87.8,3.3,238,124.1,23.8,385.9,402.9,51.1,45.5
"02-07-2015 16.00",14.1,964,0.9,94.1,3.3,213,38.2,7.6,382.7,387.8,51.1,45.5
"02-07-2015 17.00",11.8,964.5,1.6,96.5,4,177,49.2,9.3,373.6,376.7,51,45.8
"02-07-2015 18.00",12.2,965,0,98.8,3.6,201,50.9,9.6,376.4,378.7,51.1,45.7
"02-07-2015 19.00",12.1,965,0.6,97.1,3.1,206,33.1,7,375.1,377,51.1,45.7
"02-07-2015 20.00",11.5,965,0.1,99.3,1.3,239,62.6,17,373.8,376.3,51.2,45.7
"02-07-2015 21.00",11.4,966,0,97.6,2.4,223,14.4,7.9,372.2,371,51.2,45.7
"02-07-2015 22.00",10.4,967,0,97,1.5,209,-3.3,1.2,364.4,358.5,51.2,45.8
"02-07-2015 23.00",10.2,967,0,87.6,1,144,-4,1.6,358.3,345.1,51.3,45.8
"03-07-2015 00.00",9.5,967,0,87.8,2.1,124,-3.8,0.9,356.4,345.9,51.3,45.8
"03-07-2015 01.00",8.9,968,0,92,2.8,114,-3.5,0.6,354.9,347.7,51.4,46
"03-07-2015 02.00",9.2,968,0,94.8,2.8,157,-3.4,0.9,356.7,350.1,51.4,45.9
"03-07-2015 03.00",9.6,969,0.1,96.3,2.8,153,-3.3,0.8,359.3,354.1,51.3,45.8
"03-07-2015 04.00",10.2,969,0.1,97.5,2.7,153,0.5,0.8,363.8,361.2,51.4,45.9
"03-07-2015 05.00",10.7,970,0.1,96.6,2,148,16.2,2.9,367,366,51.5,46
"03-07-2015 06.00",11,970,0,95.6,2.5,161,49.8,9,369.7,370.6,51.4,45.9
"03-07-2015 07.00",11.6,970,0,92.9,1.6,157,215.2,34.2,376.5,376.4,51.4,45.9
"03-07-2015 08.00",12.2,971,0,92,2.4,164,393.1,66.9,382.6,389.1,51.4,45.8
"03-07-2015 09.00",13.4,971,0,88.4,1.9,193,553.2,94.2,393.9,405.2,51.5,45.8
"03-07-2015 10.00",15.5,971,0,77,1.3,202,704.6,121.4,408.3,425,51.4,45.8
"03-07-2015 11.00",16.1,971,0,75.7,2,219,699,123.6,394.7,430.4,51.3,45.7
