FID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1945-09,121.26,67.66,111.64,112.25,71.57,86.53,79.90,78.84,81.06,76.90,100.41,94.89,81.90,68.15,96.39,93.43,81.01,100.80,141.89,128.23,113.55,83.13,82.30,78.86,109.16,76.91,90.73,87.04,79.12,105.79,122.89,81.87,83.11,112.83,79.09,80.32,97.38
1945-10,83.46,105.80,143.75,104.39,112.58,99.73,58.77,72.50,93.01,62.88,91.66,84.98,74.39,99.78,85.23,84.89,63.49,87.15,111.43,153.45,107.81,133.01,70.16,119.34,90.15,103.68,88.88,139.48,121.32,82.23,106.00,85.95,126.29,85.27,103.04,88.58,114.68
1945-11,40.20,35.57,76.17,35.33,34.51,41.31,34.76,30.75,31.00,25.49,46.62,32.33,42.07,32.23,31.81,37.46,34.73,34.98,35.46,86.64,35.86,63.53,36.52,63.73,35.08,35.72,26.58,73.97,59.83,51.90,44.83,27.96,45.25,52.55,37.32,21.30,62.51
1945-12,33.75,42.82,35.76,41.47,48.25,45.56,24.81,26.45,38.37,20.90,41.44,29.10,31.94,31.66,37.84,27.38,24.81,32.48,41.50,54.87,42.74,53.92,26.95,47.02,32.85,45.48,38.86,53.29,50.05,37.51,39.99,37.07,50.36,36.01,45.01,38.88,43.19
1946-01,41.39,53.25,70.94,51.75,64.55,61.49,23.17,29.82,46.68,22.67,58.01,24.68,35.32,43.29,40.74,39.04,24.69,35.13,46.83,63.33,52.46,77.52,26.14,68.33,30.13,55.25,36.04,73.49,67.99,46.74,41.22,41.52,66.98,47.29,56.67,42.97,46.44
1946-02,80.30,71.87,55.32,73.36,66.41,75.27,59.77,64.73,67.26,56.30,72.29,101.53,64.35,64.66,72.15,84.52,69.84,84.31,104.62,77.84,73.35,61.40,73.61,69.59,67.59,78.36,67.13,69.65,68.03,85.37,83.22,62.96,69.06,87.05,79.66,73.12,69.79
1946-03,133.68,91.09,114.53,103.54,87.77,97.88,69.49,100.44,117.99,84.93,111.25,115.40,87.86,84.53,127.06,102.80,86.49,87.86,101.48,96.14,99.66,101.34,90.85,103.59,98.82,103.63,115.97,99.84,90.11,125.15,111.16,114.46,91.19,133.63,105.36,107.30,110.02
1946-04,169.57,198.91,200.35,229.59,202.90,214.07,131.49,145.43,178.49,130.77,207.21,160.48,148.61,196.81,173.84,159.95,133.72,146.06,158.00,217.27,230.64,223.63,134.62,206.14,151.45,197.40,172.26,214.07,203.92,165.31,207.23,165.46,212.38,170.83,200.89,175.39,208.50
1946-05,270.88,181.52,203.69,220.37,186.72,227.52,207.84,163.60,177.62,172.93,191.24,195.43,253.75,187.97,191.01,222.58,207.53,199.79,199.83,185.07,212.69,207.53,193.75,197.72,172.45,177.36,177.56,217.15,195.25,269.98,198.82,174.46,191.90,292.92,183.17,171.98,179.86
1946-06,177.17,166.22,174.98,181.22,173.59,186.31,129.12,166.10,151.64,154.74,192.49,185.23,142.40,171.66,162.11,152.80,149.72,155.70,200.31,200.09,188.80,205.47,154.25,159.38,180.49,164.14,153.00,178.66,161.59,173.50,213.90,149.28,176.39,186.46,168.10,161.49,175.91
1946-07,190.24,224.11,206.15,216.57,234.01,210.54,99.97,162.18,180.13,149.82,216.30,174.68,102.96,225.49,180.68,126.50,133.18,134.92,162.22,229.33,223.64,262.41,139.38,223.95,160.19,209.00,186.37,239.80,225.55,153.79,218.53,170.91,245.76,163.23,210.25,187.53,217.78
1946-08,175.10,159.20,141.42,138.93,164.79,160.72,89.75,129.21,126.99,120.45,145.19,128.23,98.29,164.78,139.18,117.59,113.19,114.03,148.84,158.52,141.53,185.25,114.45,160.49,119.49,146.14,144.12,178.09,161.81,145.89,152.52,124.79,175.03,165.86,148.41,125.65,139.28
1946-09,122.75,107.31,114.34,142.56,111.08,129.57,51.82,92.59,93.67,85.35,127.94,107.14,61.17,110.10,97.99,73.23,76.99,73.58,100.16,125.74,143.71,128.56,83.77,116.00,99.95,113.87,99.26,129.07,118.28,94.51,135.00,88.60,123.97,103.66,115.93,99.97,105.46
1946-10,85.75,76.37,81.84,91.58,73.61,89.70,51.20,56.94,72.47,55.83,84.59,69.80,71.36,75.94,68.97,83.80,60.34,59.90,53.36,79.16,88.89,101.85,60.74,85.59,52.23,86.15,69.48,104.67,88.58,94.57,71.16,63.97,79.63,95.34,86.49,77.60,75.83
1946-11,26.91,41.42,42.56,56.02,44.12,52.66,15.75,23.09,35.86,20.07,45.35,30.87,21.39,39.58,27.84,23.41,19.48,22.53,23.28,72.79,55.60,64.52,21.94,53.19,29.70,39.24,29.18,58.82,53.95,28.28,49.09,29.03,48.20,29.01,40.60,37.38,58.48
1946-12,48.40,59.47,60.06,64.54,60.07,62.74,36.27,36.66,58.90,28.86,71.80,54.68,44.89,41.85,49.91,38.99,37.40,41.39,41.00,94.10,65.96,86.27,41.10,88.60,39.09,67.24,49.46,84.27,75.88,54.57,63.92,53.10,66.81,54.55,67.17,59.11,81.31
1947-01,44.48,59.25,58.17,76.64,61.53,70.41,22.21,30.51,46.76,24.37,73.40,36.64,29.46,51.90,44.14,35.87,21.91,27.28,28.23,59.28,77.89,81.98,22.41,69.46,34.40,62.77,46.95,72.85,63.98,43.29,64.57,40.07,66.29,43.92,62.62,50.18,58.22
1947-02,39.93,24.00,32.60,22.20,21.30,33.03,32.69,23.30,29.00,21.10,27.71,36.95,46.30,22.18,25.81,43.74,32.90,43.51,47.03,31.09,21.56,29.55,31.44,29.65,33.03,25.98,23.25,33.25,28.31,49.98,18.19,26.10,23.98,51.50,26.43,24.21,23.25
1947-03,75.72,66.41,84.14,74.62,70.18,73.00,49.26,56.81,71.49,46.44,67.34,65.41,59.90,64.91,68.14,81.11,52.44,75.66,97.36,90.51,76.05,95.72,53.46,73.30,56.22,67.59,65.46,84.58,74.28,79.85,76.36,63.94,80.95,82.54,68.86,74.63,72.92
1947-04,147.53,164.66,164.18,167.21,164.01,165.67,97.73,127.94,142.24,119.82,163.79,148.53,89.94,175.82,149.86,115.30,108.69,116.53,142.43,171.20,169.44,197.31,111.82,160.61,148.59,154.35,146.67,175.81,163.83,121.69,167.65,139.76,173.15,131.44,156.25,139.36,164.25
1947-05,186.46,180.49,186.17,249.44,180.30,216.31,124.25,150.98,144.59,150.53,220.31,189.78,147.69,201.30,165.17,155.59,151.10,140.15,135.41,197.34,250.06,228.39,154.05,157.27,160.70,202.35,160.76,183.83,176.18,165.44,228.28,146.96,183.84,179.81,204.68,151.76,147.20
1947-06,171.97,208.54,180.67,223.74,214.79,211.65,117.43,157.90,162.21,146.43,218.17,167.51,120.90,216.70,172.52,160.27,131.44,116.46,128.41,180.28,229.21,240.87,132.78,219.74,145.94,197.60,171.19,246.63,223.06,154.31,212.48,157.65,224.68,163.36,197.86,172.41,188.10
1947-07,160.75,172.48,153.26,220.63,181.37,175.59,107.06,121.39,152.70,114.69,195.34,169.16,99.35,178.12,157.38,128.06,108.36,135.33,168.69,169.06,227.76,252.82,107.45,202.32,152.40,160.47,154.02,225.25,203.60,133.81,205.19,145.01,210.96,145.27,162.18,160.20,181.91
1947-08,272.45,271.95,299.20,302.14,260.58,283.30,226.81,251.32,267.34,234.21,279.98,252.07,269.37,278.16,256.08,290.81,236.90,223.23,206.45,293.39,305.11,303.46,244.43,283.04,222.55,269.61,254.73,276.35,269.43,301.84,253.48,243.81,272.82,296.19,272.13,257.41,284.61
1947-09,121.03,158.80,147.95,179.03,164.07,167.36,88.25,116.86,126.04,104.96,164.33,149.34,90.69,167.64,122.70,119.70,96.67,108.07,130.80,168.19,183.01,180.87,103.54,157.64,125.88,168.36,132.10,163.04,155.06,119.49,175.45,114.68,168.91,119.29,169.63,134.85,151.66
1947-10,117.29,104.86,127.55,126.27,107.54,111.71,59.01,79.01,104.25,70.73,109.65,88.86,74.80,100.56,104.15,86.55,70.85,68.63,84.55,135.80,128.47,155.76,71.78,124.93,75.00,113.59,98.92,140.64,125.49,105.62,115.53,94.92,122.48,112.51,115.08,99.04,121.45
1947-11,86.91,68.77,57.28,90.89,70.07,74.80,59.37,72.24,74.17,59.76,93.78,100.20,64.41,62.57,75.13,81.11,68.58,81.05,96.91,57.46,90.88,74.82,76.80,74.53,71.94,84.31,77.59,73.85,72.13,90.07,97.76,70.96,78.87,91.09,85.07,76.15,65.33
1947-12,29.96,27.35,29.05,45.15,27.72,28.57,17.74,17.54,32.53,13.18,38.88,35.16,19.95,20.76,32.32,22.58,18.38,27.54,34.03,51.57,48.65,52.92,19.47,46.60,38.90,34.38,35.07,58.67,48.00,27.58,43.75,32.86,40.44,27.60,34.82,33.90,47.19
1948-01,46.75,39.50,38.35,44.34,42.05,43.02,19.02,29.82,45.07,23.65,47.34,31.19,18.18,31.67,47.44,28.72,22.26,26.50,46.53,49.16,46.81,47.01,24.79,43.82,33.05,45.61,42.93,47.22,43.54,36.75,41.03,42.04,45.17,40.45,46.17,46.94,36.56
1948-02,66.01,78.25,73.26,64.80,78.44,71.96,43.74,41.18,78.67,37.69,61.44,50.66,54.59,67.48,71.30,71.42,43.59,56.77,60.44,60.25,63.62,82.50,42.31,81.49,53.41,75.02,77.93,88.62,81.00,61.26,54.62,68.26,83.06,65.19,75.20,85.69,62.99
1948-03,176.02,149.88,176.95,193.54,157.13,171.49,102.42,134.48,164.90,116.42,172.65,131.95,130.51,137.66,162.91,148.49,116.58,121.37,133.06,170.60,187.00,182.40,120.68,184.34,141.76,162.82,156.34,187.76,167.25,165.45,159.79,149.10,168.02,174.57,166.36,158.34,184.87
1948-04,182.89,220.87,208.04,229.30,220.62,197.33,126.65,139.41,182.44,135.04,210.68,182.24,138.04,220.88,173.39,144.88,137.02,134.58,161.70,236.40,224.79,232.75,138.56,222.00,178.98,211.10,172.95,247.96,223.70,163.64,227.84,166.05,227.38,175.34,213.92,188.34,211.09
1948-05,292.72,237.25,296.54,228.91,233.71,244.52,212.53,229.68,254.33,224.22,223.67,239.62,256.94,236.05,260.42,252.41,233.69,202.29,214.62,317.85,229.25,262.62,233.45,272.16,174.26,235.61,255.14,293.62,258.91,278.03,224.20,242.20,241.24,298.35,237.09,250.85,276.51
1948-06,188.07,161.90,136.76,187.16,163.65,174.31,128.99,148.06,150.22,146.38,150.64,165.88,127.90,165.07,156.59,149.76,146.24,140.23,158.73,168.34,192.12,221.28,149.44,163.44,130.55,154.42,163.14,198.94,174.60,167.02,179.99,145.10,170.45,182.04,153.56,157.33,167.57
1948-07,179.06,188.96,173.11,177.98,181.63,181.88,124.87,161.32,167.01,150.34,179.33,174.90,132.30,180.33,159.76,161.42,141.06,146.20,148.08,189.46,182.89,195.14,144.24,205.06,157.07,185.90,163.06,227.95,203.78,173.88,186.77,149.64,198.17,181.00,185.85,171.55,184.78
1948-08,118.30,143.55,155.68,146.22,141.52,140.98,74.28,100.49,115.41,90.24,147.40,96.35,69.65,143.33,107.67,85.40,85.51,84.12,104.79,203.75,146.76,175.18,90.19,158.19,105.35,132.22,112.51,183.86,155.28,100.41,139.07,107.41,150.63,115.72,133.17,116.08,161.95
1948-09,92.44,153.73,129.66,144.55,150.30,134.44,64.14,87.28,117.67,70.29,132.66,98.62,56.21,156.49,104.17,89.93,61.61,98.15,127.88,125.65,147.15,170.43,65.30,150.42,101.63,143.08,114.01,168.05,150.79,76.37,132.17,102.55,165.48,84.35,143.55,127.71,164.35
1948-10,90.71,92.86,107.21,107.26,95.78,95.50,52.39,72.95,82.68,63.83,102.85,78.48,49.76,88.13,83.09,82.18,61.60,73.84,94.50,104.79,104.55,135.58,66.48,105.57,79.64,94.29,78.00,130.32,112.92,80.45,105.22,73.35,113.83,87.11,96.03,86.54,111.34
1948-11,60.64,67.75,83.62,61.58,71.84,63.25,46.52,50.16,60.08,40.68,68.98,44.91,58.83,58.63,59.96,58.11,42.22,54.43,64.40,94.06,64.62,102.35,45.57,82.03,58.52,67.09,52.46,93.60,80.95,63.66,71.87,58.36,82.18,63.10,68.13,56.57,87.31
1948-12,55.31,49.94,68.90,62.70,55.07,50.09,37.47,32.42,64.40,29.93,61.17,28.67,47.26,41.82,59.14,46.71,32.46,43.60,61.01,64.19,62.90,73.66,32.22,67.48,48.41,50.78,58.31,75.65,68.13,50.78,54.03,58.82,70.66,53.94,49.89,63.00,56.35
1949-01,51.86,54.46,64.58,66.46,60.67,58.79,23.52,38.54,46.73,30.76,57.68,43.42,22.08,47.62,52.88,33.53,31.03,38.25,63.34,82.17,68.22,86.20,36.77,74.16,49.56,58.27,56.00,88.43,73.53,44.86,61.22,43.16,64.27,46.96,58.97,46.72,70.80
1949-02,111.61,110.01,100.48,136.59,115.25,124.91,66.07,88.61,100.66,78.48,126.35,102.83,52.84,107.16,107.41,82.49,73.89,82.84,106.88,111.16,136.78,137.44,78.25,115.90,108.62,124.34,108.30,137.39,123.04,85.84,133.33,99.29,121.32,96.08,126.02,103.25,107.60
1949-03,146.36,106.83,141.49,93.40,111.94,112.81,85.18,93.25,128.17,84.29,101.81,92.10,122.37,103.12,122.75,147.25,100.16,102.02,101.22,113.33,94.34,126.59,100.62,130.66,76.43,102.02,107.19,135.46,117.34,155.06,89.05,114.08,114.52,161.67,102.60,115.81,131.55
1949-04,159.47,202.43,152.26,207.99,204.36,189.97,108.25,131.27,155.58,128.26,179.34,149.09,117.37,208.91,161.14,131.58,120.48,123.54,131.68,180.93,206.96,225.71,126.38,198.55,136.24,184.48,160.27,227.09,206.04,131.43,173.28,147.86,208.52,141.98,186.82,160.50,175.31
1949-05,263.72,220.62,257.51,182.91,220.53,207.43,189.35,205.10,218.75,203.78,210.60,217.16,211.80,209.87,232.95,227.85,211.63,201.50,212.09,292.32,180.88,247.54,209.72,246.92,190.05,207.73,229.93,270.84,241.72,250.83,214.06,212.93,232.77,268.14,211.93,219.45,238.14
1949-06,273.29,240.08,289.47,230.63,245.62,251.70,212.84,219.55,246.36,213.24,230.12,236.07,241.09,226.96,244.59,265.78,220.17,229.62,240.99,287.73,236.29,259.35,222.73,271.54,219.50,228.55,234.57,288.38,256.80,262.60,235.57,226.84,246.74,274.87,232.14,250.88,278.78
1949-07,211.45,253.28,267.14,217.32,272.68,219.31,147.31,177.56,222.70,166.85,212.93,197.52,163.67,231.02,204.38,182.09,159.79,169.99,183.50,285.52,220.51,284.80,161.53,281.39,183.03,217.62,207.04,304.31,272.65,200.57,224.79,195.33,275.01,209.84,217.28,215.42,267.71
1949-08,210.07,222.22,215.82,230.54,220.61,227.38,129.58,175.69,191.07,166.23,218.01,196.09,138.68,225.56,191.18,159.00,155.63,133.50,158.76,246.00,230.92,256.91,164.25,222.37,159.70,212.77,194.90,248.43,224.32,187.27,217.94,185.33,225.35,202.49,215.26,191.72,221.85
1949-09,159.64,154.83,152.17,170.90,160.47,175.03,99.38,131.24,137.43,120.96,159.20,125.87,130.21,156.95,136.65,150.49,113.76,111.86,124.95,158.30,172.79,176.00,116.56,141.13,115.53,156.19,141.82,171.25,153.44,158.13,160.40,125.44,156.39,169.10,159.17,139.31,137.82
1949-10,85.09,119.31,115.48,125.92,126.31,114.07,51.02,80.68,93.19,70.16,117.00,87.67,56.11,118.61,88.82,78.66,57.73,70.02,105.42,109.07,127.64,133.64,63.47,115.74,93.00,117.99,91.54,135.71,121.03,73.31,121.79,82.56,132.29,77.66,117.87,101.56,99.27
1949-11,40.55,68.47,72.63,65.67,73.63,70.36,34.52,40.83,56.87,31.27,68.44,50.99,34.18,59.98,57.60,44.79,29.42,42.66,55.12,92.42,67.40,93.20,33.28,79.45,50.23,69.08,57.07,90.92,79.21,39.97,72.58,57.17,78.95,42.78,68.62,57.51,92.76
1949-12,38.01,50.59,38.22,59.01,56.80,47.27,27.67,32.77,52.51,27.72,55.28,45.71,22.70,34.37,51.43,31.73,24.41,36.75,46.49,51.80,60.04,68.50,27.02,60.57,37.27,57.30,61.08,68.25,61.78,28.41,59.36,49.29,55.99,30.84,56.87,57.57,57.93
1950-01,24.47,33.46,58.11,40.76,38.30,42.84,19.52,17.42,37.33,14.53,46.02,16.60,34.39,32.75,32.15,43.46,15.81,29.30,39.29,42.64,40.64,56.38,16.61,39.79,20.58,35.76,26.43,54.44,46.21,33.00,38.52,30.79,39.96,34.56,36.78,35.49,51.56
1950-02,68.78,64.25,60.65,93.95,66.80,66.23,56.64,54.64,53.26,46.65,77.21,71.60,62.61,58.73,55.78,82.44,56.31,73.32,95.32,68.82,96.68,81.40,58.80,64.33,77.12,67.50,52.72,84.00,74.71,68.39,81.80,49.99,73.13,71.65,68.80,56.71,51.77
1950-03,125.57,131.43,133.56,130.65,138.01,136.21,77.42,102.70,120.04,84.16,141.17,105.30,87.03,117.57,115.44,110.58,84.38,108.49,144.57,124.90,130.62,154.55,90.04,136.53,118.31,128.73,108.73,153.12,136.15,113.90,132.29,104.61,141.14,118.14,131.00,113.39,142.24
1950-04,165.38,163.62,181.67,163.55,161.68,156.76,103.80,133.41,151.64,126.35,163.42,149.20,120.56,151.63,141.24,142.11,127.33,116.59,128.63,208.17,163.48,189.94,129.82,174.94,121.49,158.85,148.47,201.51,181.18,154.88,167.47,137.85,171.59,163.57,160.02,156.43,187.09
1950-05,211.51,174.33,249.18,165.29,173.76,158.98,142.66,131.14,176.21,137.55,158.76,131.36,188.09,163.37,176.25,190.73,153.67,132.71,119.63,245.50,166.92,223.80,145.38,201.23,107.32,148.07,167.09,222.55,198.78,200.76,150.55,169.22,186.15,219.29,149.26,172.47,193.58
1950-06,228.41,258.81,245.54,276.79,256.99,263.92,180.97,217.63,232.57,204.69,267.52,242.63,184.53,252.87,227.70,212.32,188.37,201.76,231.74,219.43,281.10,270.04,193.44,254.35,226.38,266.73,230.80,261.90,253.08,215.83,262.98,209.00,258.32,215.37,269.90,247.43,213.02
1950-07,201.02,202.10,196.80,214.55,208.50,200.12,132.58,167.50,166.58,157.65,203.35,190.03,138.36,187.34,164.89,163.98,151.59,147.15,173.28,194.37,218.42,230.09,157.78,195.70,160.20,190.28,167.34,217.45,198.42,183.17,202.37,158.31,205.93,193.57,192.59,168.02,175.44
1950-08,165.01,181.57,182.57,205.71,184.14,179.09,100.70,145.95,163.75,135.04,179.35,156.34,116.17,165.07,152.71,141.12,121.06,128.71,155.07,192.55,206.93,202.02,126.20,187.48,149.68,176.28,160.64,213.64,189.66,147.07,188.64,152.79,186.91,159.33,177.64,161.34,171.28
1950-09,111.32,120.20,110.07,133.80,122.48,121.59,69.92,95.74,108.14,84.28,110.06,99.68,68.21,112.35,103.63,100.82,72.02,98.35,129.51,115.46,134.39,125.12,77.48,117.16,105.09,125.88,112.14,125.20,114.66,86.74,107.11,101.40,118.39,97.27,126.56,115.99,120.94
1950-10,111.10,98.24,102.46,136.01,103.79,112.75,60.48,86.59,93.63,76.33,111.35,88.33,65.80,100.15,105.36,91.41,64.58,75.27,97.83,79.72,135.30,117.35,70.24,95.61,86.86,110.17,104.09,108.96,98.21,81.54,103.74,94.36,101.24,91.52,111.74,88.94,85.97
1950-11,57.82,55.28,73.68,56.40,56.30,41.10,40.10,37.20,53.66,32.05,53.09,52.15,54.91,48.35,50.78,59.23,40.70,49.98,70.46,90.53,57.41,68.43,43.99,69.65,49.59,49.64,51.07,75.81,67.00,60.58,54.73,49.26,56.60,63.34,50.06,55.45,74.35
1950-12,42.63,34.75,47.37,44.11,37.18,33.33,31.47,27.23,46.66,22.42,43.56,39.63,35.10,27.15,38.09,44.86,27.84,38.62,43.76,50.84,44.17,41.35,29.53,65.25,34.29,32.06,34.88,61.44,53.59,39.66,39.32,40.40,37.52,41.41,32.51,48.37,63.55
1951-01,40.96,44.90,50.51,57.46,48.42,49.59,24.21,31.61,37.54,22.83,57.15,44.65,28.53,36.69,41.21,36.77,22.42,37.48,50.19,62.92,58.18,67.39,24.86,47.00,50.74,52.05,39.40,58.23,52.40,37.57,62.18,37.68,51.66,40.09,52.71,36.10,51.65
1951-02,66.92,55.49,109.11,72.94,59.65,56.70,39.71,40.44,63.95,35.15,65.50,53.18,49.70,40.57,72.92,55.71,37.89,54.16,67.32,135.07,75.15,74.92,35.82,73.84,56.86,57.85,61.65,85.61,70.02,55.43,70.73,69.95,60.52,63.30,58.93,59.55,99.50
1951-03,102.29,87.50,108.29,120.37,90.79,110.01,50.40,71.20,80.71,59.19,108.42,83.87,69.93,85.84,85.81,76.40,63.80,70.52,97.74,115.46,122.77,113.58,67.86,91.30,78.04,92.87,80.04,101.35,91.91,88.54,108.73,79.04,91.50,95.40,96.11,79.11,91.71
1951-04,200.88,190.88,230.92,193.01,190.76,174.37,124.43,156.97,191.13,151.37,190.60,183.65,155.29,177.74,192.91,158.88,154.37,148.29,169.82,221.05,193.46,206.83,158.66,199.26,164.55,180.15,186.80,210.86,196.61,182.38,195.07,182.46,190.56,196.19,181.53,188.23,206.72
1951-05,206.63,143.57,206.24,187.89,142.22,176.84,133.17,134.52,150.38,139.03,181.81,155.36,190.96,123.69,153.23,176.42,159.92,150.29,142.01,227.57,191.91,201.11,154.33,171.70,115.85,160.30,148.22,194.15,173.07,203.47,163.34,144.19,153.25,223.88,161.85,147.28,165.91
1951-06,257.70,247.87,261.49,256.31,250.84,260.09,156.38,198.91,215.43,188.07,239.40,198.18,200.34,242.50,214.32,209.98,188.72,176.48,192.82,266.61,257.62,286.94,188.42,262.68,181.66,235.03,210.06,293.39,264.46,230.07,216.15,202.05,252.33,247.70,236.26,218.43,235.74
1951-07,193.98,210.23,268.44,234.71,220.10,212.52,126.47,171.15,194.00,154.60,215.10,182.10,139.56,193.84,184.95,154.51,142.58,147.21,174.04,281.35,238.46,243.99,145.46,224.30,180.84,194.77,198.93,242.53,219.28,176.31,221.44,179.77,214.89,186.88,197.32,192.89,240.20
1951-08,153.60,170.73,189.57,175.50,171.71,169.33,85.58,130.83,147.25,116.82,173.36,145.07,102.77,157.87,139.69,118.69,111.04,113.25,146.82,203.45,176.91,183.82,118.21,176.23,131.04,171.22,144.78,193.69,172.75,132.63,189.26,135.25,165.14,149.16,172.55,147.26,171.20
1951-09,121.16,107.68,90.42,147.81,105.89,127.03,86.79,105.14,89.48,96.27,130.61,110.86,103.53,105.82,96.13,129.30,93.69,119.57,157.70,104.10,148.96,131.41,97.50,87.22,115.20,123.67,99.75,105.13,101.59,122.53,137.38,84.44,101.61,128.64,125.85,94.61,95.56
1951-10,104.21,99.50,138.27,148.22,99.84,123.98,63.04,88.82,102.58,80.13,125.64,103.55,85.07,99.18,100.06,105.14,74.66,88.30,117.75,126.88,148.95,137.31,81.35,138.06,111.29,109.79,96.55,148.75,130.35,95.59,138.16,92.34,111.35,105.35,112.69,101.82,109.46
1951-11,50.69,65.15,82.85,54.23,69.27,52.98,29.37,44.24,59.27,35.82,49.79,57.78,38.73,55.31,50.29,43.11,36.08,42.40,61.36,90.05,54.80,71.36,40.39,70.29,50.36,61.81,53.37,73.67,69.39,47.97,60.10,50.84,67.61,50.57,61.93,62.97,75.08
1951-12,44.12,51.59,63.27,65.82,54.18,72.96,32.45,34.13,53.87,27.93,62.33,39.90,34.84,41.34,49.97,33.33,26.62,41.09,53.73,55.19,66.58,57.65,29.55,56.68,51.78,65.77,49.48,60.57,57.84,33.66,68.17,49.05,55.64,36.66,67.53,56.48,51.71
1952-01,70.17,80.80,79.34,81.82,83.59,70.43,28.19,51.14,81.50,37.57,72.03,69.44,40.79,72.34,76.51,48.11,37.63,42.41,56.12,68.35,83.12,99.29,42.98,94.46,59.89,59.78,77.90,103.64,92.12,59.39,78.05,70.82,91.14,63.12,53.35,82.05,91.90
1952-02,86.24,79.30,111.58,66.19,81.85,72.33,60.14,62.43,85.72,54.57,69.39,91.25,68.07,71.60,81.69,78.12,69.00,76.45,97.13,82.94,65.97,87.30,72.43,88.85,71.86,66.80,72.55,100.83,89.04,85.93,74.06,79.46,90.47,91.43,63.64,79.63,85.83
1952-03,103.43,87.56,116.82,96.41,91.89,83.86,57.63,70.06,93.83,61.25,91.26,86.41,88.09,80.52,86.01,99.69,69.25,85.17,101.99,86.11,97.35,98.52,70.28,97.02,85.79,118.89,81.44,98.20,89.13,104.58,92.42,80.85,93.83,113.78,128.35,89.97,80.07
1952-04,160.24,170.49,190.12,198.64,169.31,158.70,119.04,144.14,149.73,133.40,177.65,148.26,136.64,179.67,144.01,151.92,126.34,149.13,175.56,182.41,198.81,209.28,131.06,158.36,171.63,168.94,144.71,179.09,164.04,142.15,176.32,137.88,169.94,156.00,172.04,157.61,170.90
1952-05,188.89,210.77,229.44,244.62,210.85,232.03,158.91,166.16,183.12,158.38,225.02,190.95,168.98,215.87,182.18,176.73,163.66,181.33,175.30,213.55,247.76,235.56,167.96,208.56,202.35,208.79,185.34,228.54,209.28,173.48,225.32,171.99,210.49,189.55,210.07,189.30,200.59
1952-06,190.13,228.47,210.32,196.50,238.13,183.10,124.74,168.47,176.83,157.26,178.17,172.29,149.67,217.91,175.58,169.82,150.61,161.52,169.80,169.18,202.07,260.02,154.39,232.14,164.37,206.78,180.63,245.56,230.98,172.06,188.08,169.28,237.56,186.45,210.26,177.26,211.78
1952-07,157.31,198.74,197.64,193.17,199.68,196.92,117.73,131.75,165.02,122.18,183.46,164.55,129.24,196.74,146.37,160.44,126.54,185.18,205.04,167.85,197.64,238.45,131.67,200.43,168.52,193.60,152.18,213.49,198.02,144.52,180.77,141.22,201.03,157.46,196.41,179.65,167.91
1952-08,168.50,183.59,198.81,184.46,179.63,195.93,113.40,145.68,160.53,132.89,178.91,175.52,121.99,179.10,154.49,147.75,128.72,144.95,172.55,211.10,186.68,200.16,139.45,192.00,161.42,176.88,155.79,211.66,190.45,143.80,187.11,151.99,188.59,159.10,175.49,165.02,185.11
1952-09,114.54,131.31,168.55,152.38,132.83,137.19,57.86,82.25,117.70,73.89,126.61,100.84,83.88,132.38,100.46,86.19,74.76,81.43,100.52,169.14,153.91,155.53,76.71,152.33,94.12,111.07,106.56,165.04,143.28,105.95,115.84,100.18,139.81,116.30,109.08,118.54,159.90
1952-10,114.42,93.64,123.17,131.91,91.80,122.82,60.68,88.79,107.59,77.14,124.56,101.55,73.11,94.52,111.94,95.32,75.17,85.86,111.89,100.04,132.36,116.64,80.93,103.03,91.49,111.15,105.88,110.64,99.49,98.55,124.26,102.32,95.52,108.94,111.00,103.52,95.51
1952-11,82.12,61.43,73.06,73.45,60.47,67.12,54.61,56.14,74.19,48.78,67.50,74.01,78.73,62.05,65.24,81.03,60.85,63.19,56.80,71.52,74.80,74.88,66.37,70.86,46.38,70.16,57.67,65.85,63.60,86.74,66.31,63.12,60.39,90.66,70.53,65.69,76.81
1952-12,42.95,54.51,69.11,67.47,52.25,68.05,30.00,31.01,52.92,23.73,54.65,51.79,35.27,42.85,45.13,38.27,29.13,43.34,48.43,59.53,69.80,76.33,32.76,70.88,46.95,41.41,40.25,67.15,64.30,35.34,55.02,47.52,56.05,40.01,37.41,52.42,69.49
1953-01,43.26,33.28,55.91,29.72,34.75,31.32,20.80,24.25,40.74,18.54,27.53,42.05,29.24,27.64,47.33,39.66,26.66,41.56,62.96,82.78,30.49,46.02,31.76,46.70,35.55,39.56,36.36,48.91,41.21,38.94,37.24,41.10,38.63,42.41,40.69,35.03,52.13
1953-02,64.28,66.35,93.56,79.63,61.49,60.87,38.12,42.29,56.79,37.00,70.39,65.30,43.55,62.35,53.55,54.67,43.37,51.18,61.88,85.31,81.78,73.97,45.12,77.33,64.14,75.68,51.62,80.43,72.33,51.06,74.57,48.78,68.86,57.86,79.86,57.95,82.47
1953-03,137.70,125.63,194.81,126.73,118.94,143.12,99.97,100.61,135.37,90.78,125.03,122.73,120.83,108.73,127.29,133.07,103.99,134.37,166.22,164.12,126.58,161.59,112.26,150.57,133.94,156.39,120.93,161.12,139.41,137.90,129.83,120.23,133.56,142.68,164.49,116.03,161.39
