VEG_SPEC,DESC_LATIN,DESC_ABBR,ALTERNAME,VERSION_DATE,BRC_CONCEPT,BRC_NAME,GROWTH_STAGE
2618,Larix decidua (g),,,36587,Vas_1105,Larix decidua,(g)
2620,Pinus sylvestris (g),,,36587,Vas_1484,Pinus sylvestris,(g)
2623,Prunus padus (g),,,36587,Vas_1616,Prunus padus,(g)
2625,Quercus petraea (s),,,36587,Vas_1638,Quercus petraea,(s)
2628,Quercus robur (g),quer robur (g),,36587,Vas_1640,Quercus robur,(g)
2631,Salix caprea (g),sali capre (g),,36587,Vas_1788,Salix caprea,(g)
2632,Salix cinerea ssp oleifolia (g),,,36587,,,
2634,Sorbus aucuparia (g),sorb aucup (g),,36587,Vas_1960,Sorbus aucuparia,(g)
2636,Taxus baccata (g),taxu bacca (g),,36587,Vas_2039,Taxus baccata,(g)
2637,Tilia x vulgaris (s),,,36587,,,
2639,Ulex europaeus (g),,,36587,Vas_2112,Ulex europaeus,(g)
2640,Ulmus glabra (s),,,36587,Vas_2119,Ulmus glabra,(s)
2641,Ulmus glabra (g),ulmu glabr (g),,36587,Vas_2119,Ulmus glabra,(g)
2643,Hedera helix (c),,,36587,Vas_952,Hedera helix,(c)
2644,Hedera helix (s),,,36587,Vas_952,Hedera helix,(s)
2645,Lonicera periclymenum (c),,,36587,Vas_1188,Lonicera periclymenum,(c)
2647,Abies sp. (g),,,36587,,,
2648,Acanthus mollis,,,36587,,,
2649,Aceras anthropophorum,,,36587,,,
2651,Adiantum capillus-veneris,,,36587,,,
2653,Acer platanoides (g),,,36587,Vas_4,Acer platanoides,(g)
2654,Aesculus hippocastanum (s),,,36587,,,
2657,Pulsatilla vulgaris,,,36587,,,
2659,Artemisia campestris,,,36587,,,
2543,Stereocaulon alpinum,,,36587,,,
2545,Stereocaulon dactylophyllum,,,36587,,,
2547,Stereocaulon leucophaeopsis,,,36587,,,
2548,Stereocaulon evolutum,,,36587,Fun_9076,Stereocaulon evolutum,
2551,Stereocaulon nanodes,,,36587,,,
2553,Stereocaulon pileatum,,,36587,,,
2554,Stereocaulon saxatile,,,36587,,,
2557,Stereocaulon vesuvianum,,,36587,Fun_9087,Stereocaulon vesuvianum,
2558,Sticta canariensis,,,36587,,,
2560,Sticta fuliginosa,,,36587,,,
2564,Umbilicaria crustulosa,,,36587,,,
2565,Umbilicaria cylindrica,,,36587,,,
2567,Umbilicaria hirsuta,,,36587,,,
2570,Umbilicaria polyrrhiza,,,36587,,,
2572,Lasallia pustulata,,,36587,,,
2573,Umbilicaria nylanderiana,,,36587,,,
2575,Usnea articulata,,,36587,,,
2576,Usnea ceratina,,,36587,,,
2577,Usnea chaetophora,,,36587,,,
2579,Usnea flammea,,,36587,,,
2580,Usnea florida,,,36587,,,
2581,Usnea fragilescens,,,36587,,,
2583,Usnea glabrescens,,,36587,,,
2584,Usnea hirta,,,36587,,,
2585,Usnea rubicunda,,,36587,,,
2586,Usnea subfloridana,,,36587,,,
2588,Xanthoria calcicola,,,36587,,,
2589,Xanthoria candelaria,,,36587,,,
2590,Xanthoria elegans,,,36587,,,
2592,Xanthoria polycarpa,,,36587,,,
2593,Anaptychia ciliaris,,,36587,,,
2595,Heterodermia obscurata,,,36587,,,
2598,Acer campestre (s),acer campe (s),,36587,Vas_3,Acer campestre,(s)
2599,Acer campestre (g),,,36587,Vas_3,Acer campestre,(g)
2602,Alnus glutinosa (s),,,36587,Vas_77,Alnus glutinosa,(s)
2484,Foraminella hyperopta,,,36587,,,
2485,Peltigera britannica,,,36587,Fun_8776,Peltigera britannica,
2487,Peltigera collina,,,36587,,,
2490,Peltigera leucophlebia,,,36587,,,
2491,Peltigera malacea,,,36587,,,
2493,Peltigera praetextata,,,36587,,,
2496,Peltigera venosa,,,36587,,,
2498,Physcia adscendens,,,36587,,,
2499,Physcia aipolia,,,36587,,,
2502,Physcia clementei,,,36587,,,
2503,Physcia dubia,,,36587,,,
2506,Porina leptalea,,,36587,,,
2508,Physconia muscigena,,,36587,,,
2510,Physconia distorta,,,36587,,,
2511,Physcia stellaris,,,36587,,,
2514,Phaeophyscia sciastra,,,36587,,,
2515,Physcia tribacea,,,36587,,,
2517,Phaeophyscia nigricans,,,36587,,,
2518,Pseudocyphellaria crocata,,,36587,,,
2519,Pseudocyphellaria intricata,,,36587,,,
2521,Ramalina calicaris,,,36587,,,
2522,Ramalina portuensis,,,36587,,,
2524,Ramalina farinacea,,,36587,,,
2525,Ramalina fastigiata,,,36587,Fun_7993,Ramalina fastigiata,
2526,Ramalina cuspidata,,,36587,,,
2528,Stereocaulon symphycheilum,,,36587,,,
2529,Umbilicaria spodochroa,,,36587,,,
2531,Ramalina pollinaria,,,36587,,,
2532,Ramalina polymorpha,,,36587,,,
2533,Ramalina siliquosa,,,36587,,,
2535,Roccella phycopsis,,,36587,,,
2537,Solorina crocea,,,36587,,,
2538,Solorina saccata,,,36587,Fun_9049,Solorina saccata,
2541,Sphaerophorus globosus,,,36587,Fun_9053,Sphaerophorus globosus,
2421,Leptogium hildenbrandii,,,36587,,,
2422,Leptogium lichenoides,,,36587,,,
2425,Leptogium saturninum,,,36587,,,
2427,Leptogium gelatinosum,,,36587,,,
2428,Leptogium byssinum,,,36587,,,
2433,Lobaria pulmonaria,,,36587,,,
2435,Nephroma laevigatum,,,36587,,,
2438,Pannaria conoplea,,,36587,,,
2439,Moelleropsis nebulosa,,,36587,,,
2441,Pannaria ignobilis,,,36587,,,
2444,Parmelia acetabulum,,,36587,,,
2446,Parmelia discordans,,,36587,,,
2449,Parmelia conspersa,,,36587,,,
2450,Parmelia crinita,,,36587,,,
2452,Parmelia disjuncta,,,36587,,,
2453,Parmelia pastillifera,,,36587,,,
2454,Parmelia minarum,,,36587,,,
2456,Parmelia exasperatula,,,36587,,,
2457,Parmelia glabratula,,,36587,,,
2459,Parmelia incurva,,,36587,,,
2460,Parmelia borreri,,,36587,,,
2461,Parmelia laevigata,,,36587,Fun_8487,Parmelia laevigata,
2463,Parmelia soredians,,,36587,,,
2464,Parmelia omphalodes,,,36587,Fun_8759,Parmelia omphalodes,
2465,Parmelia perlata,,,36587,,,
2467,Parmelia quercina,,,36587,,,
2468,Parmelia reddenda,,,36587,,,
2470,Parmelia revoluta,,,36587,,,
2471,Parmelia saxatilis,,,36587,Fun_8760,Parmelia saxatilis,
2472,Parmelia sinuosa,,,36587,,,
2474,Parmelia subaurifera,,,36587,,,
2475,Parmelia subrundecta,,,36587,,,
2476,Parmelia sulcata,,,36587,,,
2479,Degelia atlantica,,,36587,,,
2481,Degelia plumbea,,,36587,,,
2363,Cladonia glauca,,,36587,Fun_7732,Cladonia glauca,
2365,Cladonia gracilis,,,36587,Fun_7734,Cladonia gracilis,
2366,Cladonia portentosa,clad porte,,36587,Fun_7085,Cladonia portentosa,
2368,Cladonia fragilissima,,,36587,Fun_7728,Cladonia fragilissima,
2371,Cladonia mitis,,,36587,,,
2372,Cladonia botrytes,,,36587,,,
2375,Cladonia parasitica,,,36587,,,
2377,Cladonia pocillum,,,36587,Fun_7084,Cladonia pocillum,
2379,Cladonia pyxidata,,,36587,Fun_7758,Cladonia pyxidata,
2380,Cladonia rangiferina,clad rangifer,,36587,Fun_2024,Cladonia rangiferina,
2383,Cladonia squamosa,clad squam,,36587,Fun_7764,Cladonia squamosa,
2385,Cladonia subcervicornis,,,36587,Fun_7772,Cladonia subcervicornis,
2386,Cladonia subrangiformis,,,36587,Fun_7773,Cladonia subrangiformis,
2390,Collema ceraniscum,,,36587,,,
2393,Collema auriforme,,,36587,,,
2394,Collema bachmanianum,,,36587,,,
2395,Collema crispum,,,36587,,,
2397,Collema fasciculare,,,36587,,,
2398,Collema flaccidum,,,36587,,,
2400,Collema undulatum var granulosum,,,36587,,,
2401,Collema limosum,,,36587,,,
2402,Collema multipartitum,,,36587,,,
2403,Collema nigrescens,,,36587,,,
2405,Collema callopismum,,,36587,,,
2406,Collema subnigrescens,,,36587,,,
2407,Collema tenax,,,36587,Fun_8335,Collema tenax,
2408,Collema fuscovirens,,,36587,,,
2410,Coelocaulon aculeata,,,36587,Fun_9277,Coelocaulon aculeatum,
2411,Bryocaulon divergens,,,36587,,,
2413,Cornicularia normoerica,,,36587,,,
2415,Dermatocarpon miniatum,,,36587,,,
2416,Hypogymnia physodes,hypog physo,,36587,Fun_8481,Hypogymnia physodes,
2419,Leptogium brebissonii,,,36587,,,
2302,Jungermannia atrovirens,,,36587,Bry_947,Jungermannia atrovirens,
2303,Southbya nigrella,,,36587,,,
2306,Sphenolobus minutus,,,36587,,,
2308,Targionia hypophylla,,,36587,,,
2309,Trichocolea tomentella,,,36587,Bry_956,Trichocolea tomentella,
2312,Tritomaria polita,,,36587,,,
2314,Bryoria bicolor,,,36587,,,
2315,Bryoria chalybeiformis,,,36587,,,
2317,Bryoria implexa,,,36587,,,
2320,Alectoria nigricans,,,36587,Fun_8061,Alectoria nigricans,
2322,Alectoria ochroleuca,,,36587,,,
2325,Alectoria sarmentosa,,,36587,,,
2326,Bryoria subcana,,,36587,,,
2328,Cetraria commixta,,,36587,,,
2329,Cetraria cucullata,,,36587,,,
2331,Cetraria hepatizon,,,36587,,,
2332,Cetraria islandica,,,36587,Fun_8279,Cetraria islandica,
2334,Cetraria pinastri,,,36587,,,
2335,Cetraria sepincola,,,36587,,,
2336,Cladonia phyllophora,,,36587,,,
2338,Cladonia stellaris,,,36587,,,
2339,Cladonia amaurocraea,,,36587,,,
2340,Cladonia arbuscula,clad arbus,,36587,Fun_7695,Cladonia arbuscula,
2342,Cladonia bellidiflora,,,36587,Fun_7696,Cladonia bellidiflora,
2343,Cladonia caespiticia,,,36587,,,
2345,Cladonia cenotea,,,36587,,,
2346,Cladonia chlorophaea,clad chlor,,36587,Fun_7707,Cladonia chlorophaea,
2347,Cladonia coccifera,clad cocci,,36587,Fun_7710,Cladonia coccifera,
2349,Cladonia conista,,,36587,,,
2350,Cladonia convoluta,,,36587,,,
2352,Cladonia crispata,,,36587,Fun_7714,Cladonia crispata,
2354,Cladonia deformis,,,36587,Fun_7718,Cladonia deformis,
2355,Cladonia pleurota,,,36587,,,
2358,Cladonia digitata,,,36587,Fun_7722,Cladonia digitata,
2359,Cladonia fimbriata,,,36587,Fun_7724,Cladonia fimbriata,
2361,Cladonia foliacea,,,36587,,,
2242,Porella obtusata,,,36587,,,
2245,Ptilidium pulcherrimum,,,36587,,,
2246,Radula aquilegia,,,36587,,,
2249,Radula lindenbergiana,,,36587,,,
2251,Reboulia hemisphaerica,,,36587,,,
2253,Riccardia latifrons,,,36587,,,
2256,Aneura pinguis,,,36587,Bry_901,Aneura pinguis,
2258,Riccia beyrichiana,,,36587,,,
2259,Riccia bifurca,,,36587,,,
2262,Riccia crozalsii,,,36587,,,
2264,Riccia fluitans,,,36587,,,
2267,Riccia nigrella,,,36587,,,
2268,Riccia sorocarpa,,,36587,,,
2272,Scapania aequiloba,,,36587,,,
2274,Scapania calcicola,,,36587,,,
2275,Scapania compacta,,,36587,,,
2277,Scapania curta,,,36587,,,
2278,Scapania cuspiduligera,,,36587,,,
2279,Scapania degenii,,,36587,Bry_926,Scapania degenii,
2281,Scapania gymnostomophila,,,36587,,,
2282,Scapania irrigua,,,36587,Bry_929,Scapania irrigua,
2283,Scapania praetervisa,,,36587,,,
2285,Scapania nimbosa,,,36587,,,
2286,Scapania ornithopodioides,,,36587,,,
2287,Scapania paludosa,,,36587,,,
2289,Scapania scandica,,,36587,,,
2290,Scapania subalpina,,,36587,,,
2291,Scapania uliginosa,,,36587,Bry_937,Scapania uliginosa,
2293,Scapania undulata,,,36587,Bry_939,Scapania undulata,
2295,Jungermannia exertifolia var cordifolia,,,36587,Bry_942,Jungermannia exsertifolia,
2298,Jungermannia borealis,,,36587,,,
2299,Jungermannia pumila,,,36587,Bry_944,Jungermannia pumila,
2300,Jungermannia polaris,,,36587,,,
2183,Marchantia polymorpha,,,36587,Bry_827,Marchantia polymorpha,
2185,Marsupella adusta,,,36587,,,
2186,Marsupella alpina,,,36587,,,
2189,Marsupella condensata,,,36587,,,
2190,Marsupella emarginata,,,36587,Bry_831,Marsupella emarginata,
2192,Marsupella sparsifolia,,,36587,,,
2195,Marsupella stableri,,,36587,,,
2197,Marsupella brevissima,,,36587,,,
2198,Mastigophora woodsii,,,36587,,,
2200,Metzgeria fruticulosa,,,36587,,,
2203,Apometzgeria pubescens,,,36587,,,
2204,Moerckia blyttii,,,36587,,,
2206,Moerckia hibernica,,,36587,,,
2210,Nardia breidleri,,,36587,,,
2212,Nardia geoscyphus,,,36587,,,
2213,Nardia scalaris,,,36587,Bry_858,Nardia scalaris,
2214,Nowellia curvifolia,,,36587,,,
2216,Odontoschisma elongatum,,,36587,,,
2217,Odontoschisma macounii,,,36587,,,
2218,Odontoschisma sphagni,odon sphag,,36587,Bry_863,Odontoschisma sphagni,
2220,Pedinophyllum interruptum,,,36587,,,
2221,Milium vernale,,,36587,,,
2222,Pellia endiviifolia,,,36587,Bry_868,Pellia endiviifolia,
2225,Petalophyllum ralfsii,,,36587,,,
2226,Plagiochila porelloides,,,36587,Bry_872.1,Plagiochila porelloides,
2227,Plagiochila atlantica,,,36587,,,
2229,Plagiochila punctata,,,36587,,,
2230,Plagiochila spinulosa,,,36587,Bry_874,Plagiochila spinulosa s.l.,
2231,Plagiochila corniculata,,,36587,,,
2232,Jungermannia hyalina,,,36587,,,
2234,Jungermannia paroica,,,36587,,,
2237,Pleurozia purpurea,,,36587,Bry_881,Pleurozia purpurea,
2238,Porella cordaeana,,,36587,,,
2122,Fossombronia foveolata,,,36587,,,
2125,Fossombronia wondraczekii,,,36587,,,
2127,Frullania fragilifolia,,,36587,,,
2128,Frullania teneriffae,,,36587,,,
2130,Frullania tamarisci,,,36587,Bry_768,Frullania tamarisci,
2133,Gymnocolea inflata,,,36587,Bry_772,Gymnocolea inflata,
2135,Gymnomitrion concinnatum,,,36587,,,
2136,Gymnomitrion corallioides,,,36587,,,
2139,Haplomitrium hookeri,,,36587,,,
2140,Harpalejeunea ovata,,,36587,,,
2142,Harpanthus scutatus,,,36587,,,
2145,Herbertus stramineus,,,36587,,,
2147,Jamesoniella autumnalis,,,36587,,,
2148,Jamesoniella undulifolia,,,36587,,,
2150,Leiocolea badensis,,,36587,,,
2151,Leiocolea bantriensis,,,36587,,,
2152,Leiocolea gillmanii,,,36587,,,
2155,Leiocolea turbinata,,,36587,,,
2156,Lejeunea cavifolia,,,36587,,,
2157,Lejeunea lamacerina,,,36587,,,
2159,Lejeunea patens,,,36587,,,
2160,Lejeunea ulicina,,,36587,,,
2162,Lepidozia cupressima,,,36587,,,
2163,Lepidozia reptans,,,36587,Bry_807,Lepidozia reptans,
2164,Kurzia pauciflora,,,36587,Bry_808,Kurzia pauciflora,
2165,Kurzia sylvatica,,,36587,,,
2167,Lophocolea bidentata,lophoc biden,,36587,Bry_1056,Lophocolea bidentata,
2168,Lophocolea cuspidata,,,36587,Bry_1056,Lophocolea bidentata,
2169,Lophocolea fragrans,,,36587,,,
2171,Lophozia sudetica,,,36587,Bry_815,Lophozia sudetica,
2172,Lophozia bicrenata,,,36587,Bry_816,Lophozia bicrenata,
2174,Lophozia incisa,,,36587,,,
2176,Lophozia obtusa,,,36587,,,
2179,Lophozia guttulata,,,36587,,,
2180,Lophozia ventricosa,lophoz ventr,,36587,Bry_824,Lophozia ventricosa,
2067,Barbilophozia barbata,,,36587,Bry_694,Barbilophozia barbata,
2069,Barbilophozia hatcheri,,,36587,Bry_696,Barbilophozia hatcheri,
2072,Barbilophozia quadriloba,,,36587,,,
2073,Bazzania pearsonii,,,36587,,,
2074,Bazzania tricrenata,,,36587,Bry_701,Bazzania tricrenata,
2077,Blepharostoma trichophyllum,,,36587,,,
2079,Calypogeia fissa,,,36587,Bry_706,Calypogeia fissa,
2082,Calypogeia sphagnicola,,,36587,Bry_709,Calypogeia sphagnicola,
2084,Calypogeia trichomanis,,,36587,Bry_711,Calypogeia azurea,
2085,Cephalozia bicuspidata var ambigua,,,36587,,,
2088,Cephalozia connivens,,,36587,Bry_716,Cephalozia connivens,
2090,Cephalozia loitlesbergeri,,,36587,,,
2091,Cephalozia macrostachya,,,36587,,,
2092,Cephalozia lunulifolia,,,36587,Bry_721,Cephalozia lunulifolia,
2093,Cephalozia pleniceps,,,36587,,,
2095,Cephaloziella massalongi,,,36587,Bry_729,Cephaloziella massalongi,
2096,Sphenolobopsis pearsonii,,,36587,,,
2097,Cephaloziella rubella,,,36587,,,
2099,Cephaloziella stellulifera,,,36587,,,
2100,Cephaloziella subdentata,,,36587,,,
2101,Cephaloziella turneri,,,36587,,,
2103,Chiloscyphus pallescens,,,36587,,,
2104,Chiloscyphus polyanthos,,,36587,,,
2105,Cladopodiella fluitans,,,36587,Bry_739,Cladopodiella fluitans,
2106,Cladopodiella francisci,,,36587,,,
2108,Cololejeunea minutissima,,,36587,,,
2109,Cololejeunea rosettiana,,,36587,,,
2110,Conocephalum conicum,,,36587,Bry_745,Conocephalum conicum s.l.,
2112,Cryptothallus mirabilis,,,36587,,,
2113,Diplophyllum albicans,diplop albic,,36587,Bry_747,Diplophyllum albicans,
2114,Diplophyllum obtusifolium,,,36587,,,
2117,Drepanolejeunea hamatifolia,,,36587,,,
2119,Fossombronia angulosa,,,36587,,,
2007,Tortella flavovirens,,,36587,,,
2008,Tortella fragilis,,,36587,,,
2010,Tortella inflexa,,,36587,,,
2013,Tortula canescens,,,36587,,,
2015,Tortula intermedia,,,36587,,,
2016,Tortula laevipila,,,36587,,,
2019,Tortula muralis,,,36587,,,
2021,Tortula papillosa,,,36587,,,
2024,Tortula ruralis ssp ruralis,,,36587,,,
2026,Tortula subulata,,,36587,,,
2027,Tortula virescens,,,36587,,,
2029,Trichostomum crispulum,,,36587,,,
2032,Oxystegus tenuirostris,,,36587,,,
2035,Ulota crispa,,,36587,,,
2036,Ulota crispa var crispa,,,36587,,,
2037,Ulota drummondii,,,36587,,,
2038,Ulota coarctata,,,36587,,,
2039,Ulota phyllantha,,,36587,,,
2040,Ulota calvescens,,,36587,,,
2042,Weissia longifolia,,,36587,,,
2044,Weissia microstoma,,,36587,Bry_642,Weissia brachycarpa,
2045,Weissia perssonii,,,36587,,,
2046,Weissia rostellata,,,36587,,,
2048,Weissia squarrosa,,,36587,,,
2049,Weissia tortilis,,,36587,,,
2051,Zygodon conoideus,,,36587,,,
2052,Zygodon gracilis,,,36587,,,
2053,Zygodon viridissimus,,,36587,,,
2055,Adelanthus decipiens,,,36587,,,
2057,Anastrophyllum donianum,,,36587,Bry_684,Anastrophyllum donnianum,
2058,Anastrophyllum joergensenii,,,36587,,,
2062,Phaeoceros laevis,,,36587,,,
2063,Anthoceros agrestis,,,36587,,,
2066,Barbilophozia attenuata,,,36587,,,
1947,Scorpidium scorpioides,,,36587,,,
1949,Scorpiurium circinatum,,,36587,,,
1950,Seligeria acutifolia,,,36587,,,
1954,Seligeria pusilla,,,36587,,,
1955,Seligeria recurvata,,,36587,Bry_548,Seligeria recurvata,
1957,Sematophyllum demissum,,,36587,,,
1958,Sematophyllum micans,,,36587,,,
1960,Sphagnum capillifolium,spha capil,,36587,Bry_564,Sphagnum capillifolium,
1963,Sphagnum cuspidatum,spha cuspi,,36587,Bry_556,Sphagnum cuspidatum,
1965,Sphagnum fuscum,,,36587,,,
1968,Sphagnum lindbergii,,,36587,,,
1969,Sphagnum magellanicum,,,36587,Bry_562,Sphagnum magellanicum,
1971,Sphagnum palustre,spha palus,,36587,Bry_566,Sphagnum palustre,
1972,Sphagnum papillosum,spha papil,,36587,Bry_567,Sphagnum papillosum,
1974,Sphagnum pulchrum,,,36587,,,
1975,Sphagnum quinquefarium,,,36587,Bry_570,Sphagnum quinquefarium,
1977,Sphagnum riparium,,,36587,,,
1978,Sphagnum russowii,,,36587,Bry_574,Sphagnum russowii,
1979,Erophila glabrescens,,,36587,,,
1981,Sphagnum strictum,,,36587,,,
1982,Leucobryum juniperoideum,,,36587,,,
1983,Sphagnum subsecundum,,,36587,,,
1985,Sphagnum teres,,,36587,,,
1986,Sphagnum warnstorfii,,,36587,,,
1987,Splachnum ampullaceum,,,36587,,,
1989,Stegonia latifolia,,,36587,,,
1990,Tayloria lingulata,,,36587,,,
1991,Tayloria longicollis,,,36587,,,
1994,Tetraplodon angustatus,,,36587,,,
1995,Tetraplodon mnioides,,,36587,,,
1997,Thamnobryum angustifolium,,,36587,,,
2000,Thuidium abietinum ssp hystricosum,,,36587,,,
2001,Thuidium philiberti,,,36587,,,
2005,Timmia norvegica,,,36587,,,
2006,Tortella densa,,,36587,,,
1891,Polytrichum commune,polytr commu,,36587,Bry_482,Polytrichum commune,
1894,Polytrichum juniperinum,polytr junip,,36587,Bry_485,Polytrichum juniperinum,
1895,Pogonatum nanum,,,36587,,,
1897,Polytrichum piliferum,,,36587,Bry_488,Polytrichum piliferum,
1900,Pottia bryoides,,,36587,,,
1902,Pottia starkeana ssp conica,,,36587,,,
1903,Pottia heimii,,,36587,,,
1905,Pottia lanceolata,,,36587,,,
1910,Pseudephemerum nitidum,,,36587,,,
1912,Lescuraea incurvata,,,36587,,,
1913,Lescuraea patens,,,36587,,,
1916,Pterygoneurum lamellatum,,,36587,,,
1917,Pterygoneurum ovatum,,,36587,,,
1918,Pterygynandrum filiforme,,,36587,,,
1920,Lescuraea plicata,,,36587,,,
1921,Ptychomitrium polyphyllum,,,36587,,,
1922,Pylaisia polyantha,,,36587,,,
1924,Rhabdoweissia crispata,,,36587,,,
1925,Rhabdoweissia fugax,,,36587,,,
1926,Racomitrium aciculare,,,36587,Bry_519,Racomitrium aciculare,
1927,Racomitrium aquaticum,,,36587,Bry_520,Racomitrium aquaticum,
1928,Racomitrium canescens,,,36587,Bry_521,Racomitrium canescens s.l.,
1930,Racomitrium fasciculare,,,36587,Bry_523,Racomitrium fasciculare,
1931,Racomitrium heterostichum,,,36587,Bry_524,Racomitrium heterostichum s.l.,
1932,Racomitrium lanuginosum,,,36587,Bry_525,Racomitrium lanuginosum,
1934,Rhodobryum roseum,,,36587,Bry_527,Rhodobryum roseum,
1935,Rhynchostegiella curviseta,,,36587,,,
1936,Eurhynchium pumilum,,,36587,Bry_529,Oxyrrhynchium pumilum,
1938,Rhynchostegiella tenella,,,36587,,,
1940,Rhytidiadelphus squarrosus,rhyt squar,,36587,Bry_533,Rhytidiadelphus squarrosus,
1941,Rhytidiadelphus triquetrus,rhyt triqu,,36587,Bry_534,Rhytidiadelphus triquetrus,
1944,Schistostega pennata,,,36587,,,
1946,Scleropodium tourretii,,,36587,,,
1831,Orthotrichum pulchellum,,,36587,,,
1834,Orthotrichum schimperi,,,36587,,,
1836,Orthotrichum speciosum,,,36587,,,
1838,Orthotrichum stramineum,,,36587,,,
1839,Orthotrichum striatum,,,36587,,,
1842,Phascum cuspidatum,,,36587,Bry_434,Phascum cuspidatum,
1844,Philonotis caespitosa,,,36587,,,
1845,Philonotis calcarea,,,36587,,,
1848,Philonotis marchica,,,36587,,,
1850,Philonotis seriata,,,36587,,,
1852,Physcomitrium pyriforme,,,36587,,,
1855,Plagiobryum zierii,,,36587,,,
1856,Plagiopus oederi,,,36587,,,
1857,Plagiothecium curvifolium,,,36587,,,
1859,Plagiothecium laetum,,,36587,,,
1860,Plagiothecium latebricola,,,36587,,,
1861,Plagiothecium piliferum,,,36587,,,
1863,Plagiothecium cavifolium,,,36587,,,
1864,Plagiothecium ruthei,,,36587,,,
1865,Plagiothecium nemorale,,,36587,Bry_456,Plagiothecium nemorale,
1866,Herzogiella striatella,,,36587,,,
1867,Plagiothecium succulentum,,,36587,Bry_458,Plagiothecium succulentum,
1868,Plagiothecium undulatum,plagioth undul,,36587,Bry_459,Plagiothecium undulatum,
1870,Pleuridium subulatum,,,36587,,,
1871,Pleurochaete squarrosa,,,36587,Bry_462,Pleurochaete squarrosa,
1872,Pleurozium schreberi,pleu schre,,36587,Bry_463,Pleurozium schreberi,
1875,Pohlia bulbifera,,,36587,,,
1877,Pohlia crudoides,,,36587,,,
1879,Pohlia carnea,,,36587,Bry_470,Pohlia melanodon,
1882,Pohlia filum,,,36587,,,
1884,Pohlia nutans,pohl nutan,,36587,Bry_475,Pohlia nutans,
1885,Pohlia proligera,,,36587,,,
1887,Pohlia wahlenbergii,,,36587,Bry_465,Pohlia wahlenbergii,
1889,Polytrichum alpestre,,,36587,Bry_480,Polytrichum strictum,
1774,Isopterygium pulchellum,,,36587,,,
1775,Isothecium holtii,,,36587,,,
1777,Isothecium myurum,,,36587,Bry_363,Isothecium alopecuroides,
1780,Amblystegium riparium,,,36587,,,
1781,Leptodon smithii,,,36587,,,
1783,Leptodontium recurvifolium,,,36587,,,
1786,Leucobryum glaucum,,,36587,Bry_374,Leucobryum glaucum,
1787,Leucodon sciuroides,,,36587,,,
1789,Mielichhoferia elongata,,,36587,,,
1791,Plagiomnium affine,,,36587,Bry_379,Plagiomnium affine,
1793,Plagiomnium cuspidatum,,,36587,Bry_381,Plagiomnium cuspidatum,
1794,Mnium hornum,mniu hornu,,36587,Bry_382,Mnium hornum,
1795,Plagiomnium rostratum,,,36587,Bry_383,Plagiomnium rostratum,
1798,Plagiomnium medium,,,36587,,,
1799,Mnium thomsonii,,,36587,,,
1800,Rhizomnium pseudopunctatum,,,36587,Bry_388,Rhizomnium pseudopunctatum,
1802,Mnium riparium,,,36587,,,
1803,Plagiomnium ellipticum,,,36587,Bry_391,Plagiomnium ellipticum,
1804,Plagiomnium elatum,,,36587,Bry_392,Plagiomnium elatum,
1806,Mnium stellare,,,36587,,,
1807,Plagiomnium undulatum,plagiom undul,,36587,Bry_395,Plagiomnium undulatum,
1809,Myurella julacea,,,36587,,,
1810,Myurella tenerrima,,,36587,,,
1811,Myurium hochstetteri,,,36587,,,
1812,Neckera complanata,,,36587,Bry_401,Neckera complanata,
1814,Neckera pumila,,,36587,,,
1815,Oedipodium griffithianum,,,36587,,,
1818,Onocophorus wahlenbergii,,,36587,,,
1819,Orthodontium gracile,,,36587,,,
