"Plot_ID","Species_richness","Species_diversity","Sitecode","Year","Eastings","Northings","Date","BAP_broad","BAP_priority","NVC_FIRST","Light","Wetness","pH","Fertility","Competition","Stress","Ruderals","NVC_subgroup","NVC_group","NVC_habitat","Vegetation_height","STD_HEIGHT","Litter","Bare_ground"
"19",40,0.95126417930846,"B12",2018,379250,473250,2018-08-13,"Calcareous Grassland","Upland Calcareous Grassland","CG9:57.68",7,5.6,7.2,2.2,1.37,4.41,1.54,"CG9","CG9","CG",6.06,2.50549396327351,23,23
"20",37,0.961798923424206,"B12",2018,379000,473500,2018-08-13,"Calcareous Grassland","Upland Calcareous Grassland","U4b:57.45",7.1,5.2,5.7,3.5,2.26,3.47,2.36,"U4b","U4","U",5.4,1.82574185835055,25,14
"21",13,0.891774094536525,"B12",2018,379078,473647,2018-08-13,"Dwarf Shrub Heath","Upland heathland","M15c:54.35",7.5,7.6,2.3,1.5,2.41,3.59,1,"M15c","M15","M",5.52,0.822597511950204,24,22
"22",18,0.916795069337442,"B12",2018,379250,473750,2018-08-13,"Acid Grassland","Not a priority habitat","U4b:57.07",6.5,5.3,4.7,4.2,2.85,2.98,2.97,"U4b","U4","U",4.4,0.912870929175277,0,0
"23",41,0.963545291574396,"B12",2018,379179,473866,2018-08-14,"Calcareous Grassland","Upland Calcareous Grassland","CG9c:61.73",7.1,4.6,6.3,2.6,1.53,4.38,1.56,"CG9c","CG9","CG",4.8,1.68942791105944,25,13
"24",15,0.912106063899152,"B12",2018,379230,473979,2018-08-14,"Acid Grassland","Not a priority habitat","U5:47.89",7.2,6.9,3.9,2.6,2.15,3.84,1.43,"U5","U5","U",5.12,0.981919888110362,25,7
"25",29,0.952118087149934,"B12",2018,377250,476000,2018-08-17,"Fen, Marsh And Swamp","Purple moor grass and rush pastures","M26b:43.60",7.1,7.6,3.8,2.4,2.52,3.4,1.19,"M26b","M26","M",13.42,2.84926891207786,25,1
"26",35,0.952405766892479,"B12",2018,377250,476500,2018-08-17,"Acid Grassland","Not a priority habitat","U5:45.97",7.3,7.4,3.6,2.3,2.37,3.53,1.18,"U5","U5","U",9.62,4.24578222082418,25,16
"27",12,0.884905660377359,"B12",2018,377239,477011,2018-08-17,"Bogs","Blanket Bog","U2b:40.90",7,7.3,2.7,2,2.75,3.25,1.1,"U2b","U2","U",18.82,7.73907832583011,25,0
"28",12,0.887015276145711,"B12",2018,376750,477000,2018-08-21,"Acid Grassland","Not a priority habitat","U5a:54.14",6.9,6.6,3.1,2.2,1.16,4.82,1.16,"U5a","U5","U",7.6,1.62018517460197,25,0
"29",22,0.936057638185298,"B12",2018,377250,477500,2018-08-16,"Neutral Grassland","Not a priority habitat","MG6:57.29",7.2,6.1,5,4.8,3.48,2.14,2.03,"MG6","MG6","MG",16.94,10.5596717120688,0,0
"30",33,0.956409644306517,"B12",2018,377187,477583,2018-08-16,"Fen, Marsh And Swamp","Purple moor grass and rush pastures","M26b:51.03",7.3,7.3,4.1,2.6,2.75,3.18,1.4,"M26b","M26","M",8,0,0,0
"31",20,0.915370573201899,"B12",2018,375500,477750,2018-08-14,"Bogs","Blanket Bog","M19a:61.21",7.6,7.5,2.1,1.3,2.93,3.07,1.01,"M19a","M19","M",12.88,5.99527591803191,2,0
"32",29,0.945290468133108,"B12",2018,375250,477500,2018-08-14,"Acid Grassland","Not a priority habitat","CG10a:54.12",6.7,5.2,4.6,4,2.75,3.15,2.66,"CG10a","CG10","CG",3.52,1.87349939951952,18,13
"33",13,0.893295019157088,"B12",2018,375000,477250,2018-08-14,"Bogs","Blanket Bog","H12a:62.12",7.3,6.9,2,1.6,2.93,3.07,1,"H12a","H12","H",17.8,9.07377172587747,0,0
"34",26,0.940296649725132,"B12",2018,375228,477752,2018-08-14,"Calcareous Grassland","Upland Calcareous Grassland","CG9c:43.29",6.9,5.2,6,2.6,1.91,4.02,1.61,"CG9c","CG9","CG",9,2.92973263854116,21,0
"35",35,0.956761006289308,"B12",2018,375000,477750,2018-08-14,"Broadleaved, Mixed And Yew Woodland","Upland Mixed Ashwoods","CG9:46.85",6.8,5.6,6.6,2.6,1.82,3.82,1.73,"CG9","CG9","CG",2.88,2.71293199325011,21,25
"36",13,0.884832681442851,"B12",2018,375000,477500,2018-08-14,"Dwarf Shrub Heath","Upland heathland","H12a:51.65",7,6.1,2.1,2,2.94,3.06,1,"H12a","H12","H",22.36,11.0222502239788,21,0
"37",18,0.91365529663402,"B12",2018,374750,477750,2018-08-16,"Acid Grassland","Not a priority habitat","U4b:48.22",7.2,5.4,5.3,4,2.63,2.99,2.97,"U4b","U4","U",5.24,1.23423390543824,1,0
"38",37,0.955309645125811,"B12",2018,374750,477500,2018-08-16,"Acid Grassland","Not a priority habitat","CG10a:57.72",7.1,5.1,5.6,3.8,2.61,3.15,2.7,"CG10a","CG10","CG",4.04,1.45716619962629,12,0
"39",45,0.965948335405443,"B12",2018,374750,477250,2018-08-16,"Calcareous Grassland","Upland Calcareous Grassland","CG10:53.72",7.1,5,5,2.6,1.53,4.25,1.67,"CG10","CG10","CG",3.56,0.869865890046659,2,20
"40",32,0.958780945571543,"B12",2018,375250,477000,2018-08-23,"Calcareous Grassland","Upland Calcareous Grassland","M26b:43.39",7.2,6,5,2.6,1.65,4.16,1.5,"M26b","M26","M",8.54,4.26936763467378,25,0
"41",26,0.942341429184047,"B12",2018,374500,476000,2018-08-23,"Bogs","Blanket Bog","U5:51.22",7.4,7.3,2.7,1.7,2.13,3.87,1.06,"U5","U5","U",10.12,2.5951878544722,25,0
"42",12,0.868201861832435,"B12",2018,374750,475500,2018-08-23,"Bogs","Blanket Bog","H12a:41.41",7.8,7.8,2.1,1.2,2.91,3.09,1.03,"H12a","H12","H",9.48,3.50737318611332,25,0
"43",13,0.910463861920173,"B12",2018,375500,475250,2018-08-23,"Acid Grassland","Not a priority habitat","U5a:53.52",6.8,6.4,3.1,2.4,1.39,4.61,1.29,"U5a","U5","U",8.36,1.68027775481714,25,0
"44",9,0.866078719581904,"B12",2018,375750,475500,2018-08-23,"Dwarf Shrub Heath","Upland Heathland","U5a:57.66",6,5.8,2.1,2.2,2.78,3.22,1.07,"U5a","U5","U",13.34,2.00893835976451,25,0
"45",9,0.860629192690261,"B12",2018,376000,476250,2018-08-21,"Acid Grassland","Not a priority habitat","U16c:43.67",6.2,6.2,3.2,3,1.44,4.55,1.1,"U16c","U16","U",9.68,5.86990914182948,25,0
"46",19,0.885837114879389,"B12",2018,376249,476730,2018-08-21,"Bogs","Blanket Bog","H12a:59.98",7.2,6.8,2,1.7,2.88,3.12,1,"H12a","H12","H",9.38,3.1,25,0
"47",10,0.836630036630037,"B12",2018,376500,476250,2018-08-21,"Bogs","Blanket Bog","U16c:38.16",7.8,7.8,2.1,1.2,2.93,3.07,1.05,"U16c","U16","U",13.8,4.5023142197467,25,0
"48",14,0.890203663670497,"B12",2018,377000,476000,2018-08-21,"Fen, Marsh And Swamp","Purple moor grass and rush pastures","U2b:57.26",6.9,7.3,2.8,2.1,2.76,3.24,1.13,"U2b","U2","U",14.12,4.7899199714957,24,0
"49",20,0.907294391165359,"B12",2018,376750,478250,2018-08-21,"Acid Grassland","Not a priority habitat","U4b:52.08",6.3,5.1,3.2,3.5,2.33,3.61,1.81,"U4b","U4","U",11.52,4.40047345937533,25,0
"50",32,0.943293807641634,"B12",2018,377510,476943,2018-08-21,"Broadleaved, Mixed And Yew Woodland","Upland Mixed Ashwoods","MG2:31.98",6.8,5.1,5.6,4.6,2.92,2.92,2.75,"MG2","MG2","MG",5.26,3.96106046406767,24,0
"8",13,0.902431282930236,"B36",2013,470077,442040,2013-06-06,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:44.62",7,7.3,6.7,6,4,2,2,"MG16","MG16","MG",NA,NA,12,25
"9",24,0.94714631615358,"B36",2013,469545,441991,2013-06-05,"Neutral Grassland","Lowland Meadows","MG4d:64.05",7,6.1,5.8,5.8,3.52,2.16,2.43,"MG4d","MG4","MG",8.32,2.9540932054806,0,0
"10",24,0.93809725556654,"B36",2013,469601,441886,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:48.97",7,7.6,6.4,5.1,3.15,1.98,2.75,"MG15a","MG15","MG",14.42,4.74929819376856,0,0
"11",19,0.924847664184157,"B36",2013,469698,441836,2013-06-05,"Neutral Grassland","Lowland Meadows","MG4d:51.00",7.1,7.2,5.9,5,3.05,2.19,2.94,"MG4d","MG4","MG",8.48,2.41298570240273,0,0
"12",18,0.904324765401877,"B36",2013,469634,441804,2013-06-05,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:54.67",7.3,8.1,6.6,5.4,2.91,1.16,3.09,"MG16","MG16","MG",22.2,7.49722170762832,0,4
"13",3,0.534274193548387,"B36",2013,469703,441739,2013-06-05,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG13:28.82",7.3,5.8,7,5.4,3,1,3,"MG13","MG13","MG",7.94,1.79304210770411,0,0
"14",11,0.81959595959596,"B36",2013,469443,441761,2013-06-05,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:52.76",7.3,8.3,6.2,6.2,3.47,1.04,2.53,"MG16","MG16","MG",11.56,4.15912651085938,1,16
"15",19,0.924289405684754,"B36",2013,469512,441417,2013-06-06,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15:47.30",7,7.8,6.5,5.2,3.21,2.01,2.49,"MG15","MG15","MG",12.94,5.1726846672368,0,25
"16",27,0.946996466431095,"B36",2013,469830,441173,2013-06-06,"Neutral Grassland","Lowland Meadows","MG4d:61.76",6.9,6.7,5.8,4.9,2.85,2.4,2.82,"MG4d","MG4","MG",8.04,1.76139149538085,0,6
"17",10,0.835745614035088,"B36",2013,469539,441039,2013-06-05,"Fen, Marsh & Swamp","Lowland Fens","S6:42.48",6.9,8,6.9,6.8,4.6,1.23,1.3,"S6","S6","S",35.58,15.7305965133769,25,2
"18",20,0.918671197353125,"B36",2013,469722,440809,2013-06-05,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:61.72",7,5.9,6,6.1,3.39,1.9,2.56,"MG15a","MG15","MG",7.46,2.13561076353659,0,25
"19",11,0.876013027342271,"B36",2013,469565,440730,2013-06-05,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15b:39.66",7,8.9,5.7,5.2,2.68,1.48,3.29,"MG15b","MG15","MG",19.98,6.62929106315298,0,0
"21",20,0.910173697270471,"B36",2013,469274,440770,2013-06-06,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG13v2:62.72",7.3,7,5.9,6,3.03,1.32,2.95,"MG13v2","MG13v2","MGv",4.5,1.2747548783982,0,3
"22",6,0.80754494547598,"B36",2013,469316,440464,2013-06-06,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG13:44.27",7.4,6.9,6.4,5.9,3,1.03,3,"MG13","MG13","MG",7.96,1.85360010070493,0,25
"23",19,0.910437067112491,"B36",2013,469574,440038,2013-06-06,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:53.05",7,7.8,6.7,5.7,3.86,1.57,2.13,"MG15a","MG15","MG",27.22,7.34149167404009,25,0
"24",6,0.762393162393162,"B36",2013,469865,439879,2013-06-06,"Fen, Marsh & Swamp","Lowland Fens","S5:51.58",7,8.7,7,6.4,4.93,1.03,1.07,"S5","S5","S",44.16,14.5191827134542,3,0
"25",10,0.851820728291316,"B36",2013,469731,439737,2013-06-06,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:35.40",7,8.3,6.4,6.1,4,1.5,2,"MG16","MG16","MG",28.5,10.3420662023279,25,2
"26",11,0.887168902648779,"B36",2013,469656,439734,2013-06-06,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:36.62",6.6,7.5,6.1,4.8,1.85,3.65,1.73,"MG16","MG16","MG",24.26,9.8150819320744,25,0
"27",14,0.899215344376635,"B36",2013,469670,439063,2013-06-06,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:63.37",7,8.5,6,4.6,3.05,2.17,2.67,"MG16","MG16","MG",17.24,12.9591666398731,7,0
"28",14,0.895085395608226,"B36",2013,469672,439034,2013-06-06,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:49.14",7,8.2,6.6,5,3.76,1.93,1.59,"MG16","MG16","MG",20.56,8.5419552796769,25,0
"29",6,0.759279279279279,"B36",2013,469851,439060,2013-06-06,"Fen, Marsh & Swamp","Lowland Fens","S5:50.14",7,9,7,5.7,4.82,1.09,1.16,"S5","S5","S",36.42,8.28739001938085,0,0
"30",5,0.779753761969904,"B36",2013,469800,438968,2013-06-06,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:43.54",7,8.3,6.6,6.5,4.56,1.18,1.42,"MG16","MG16","MG",26.78,9.1550077371167,25,0
"31",19,0.918152885366,"B36",2013,469690,437933,2013-06-04,"Neutral Grassland","Lowland Meadows","MG4d:59.50",7,6.2,5.5,5.2,3.48,2.18,2.52,"MG4d","MG4","MG",6.93,2.25868693418691,25,0
"32",7,0.65593220338983,"B36",2013,469651,437927,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:24.21",7.1,8.3,6.9,5.1,2.6,2,3.2,"MG15a","MG15","MG",18.82,8.03492377064027,25,0
"33",9,0.842839723614686,"B36",2013,469487,437945,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:36.14",6.6,6,5.1,5.2,3.33,2.33,2.67,"MG15a","MG15","MG",5.82,2.14514956743502,10,0
"34",6,0.78227215980025,"B36",2013,469374,437959,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:34.90",7.5,8.2,5.9,5.9,2.99,1.08,3.01,"MG16","MG16","MG",7.34,2.1540659228538,21,18
"35",10,0.847465712581992,"B36",2013,469724,437718,2013-06-04,"Fen, Marsh & Swamp","Lowland Fens","S6:39.09",7,8,6.6,5.9,4.17,1.44,1.78,"S6","S6","S",22,7.03118055521262,20,0
"36",7,0.830917219888904,"B36",2013,469694,437715,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:43.22",7,8.3,6.4,6.1,3.75,1.63,2.25,"MG16","MG16","MG",24.492,7.7667517878025,25,0
"37",11,0.865600294171723,"B36",2013,469626,437627,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:42.04",7,7.9,6.5,6.4,4.44,1.3,1.52,"MG16","MG16","MG",6.46,2.22635726393287,25,0
"38",14,0.873001086787766,"B36",2013,469661,436954,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:42.44",7,6.3,6.8,6.8,4.11,1.12,1.89,"MG15a","MG15","MG",18.66,9.70365051582822,4,0
"39",12,0.913731343283582,"B36",2013,469631,436949,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:54.66",7,5.6,6.3,6.6,3.63,1.61,2.37,"MG15a","MG15","MG",5,1.19895788082818,25,0
"40",19,0.890038207063647,"B36",2013,469658,436918,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:50.66",NA,NA,NA,NA,NA,NA,NA,"MG16","MG16","MG",5.45833333333333,1.79925507935359,24,22
"41",18,0.920933087783916,"B36",2013,469705,436830,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","SD17d:36.30",6.5,6.5,6.3,5.7,3.12,1.72,2.87,"SD17d","SD17","SD",13.22,6.26677748128973,9,0
"42",15,0.889330184628596,"B36",2013,469816,436762,2013-06-04,"Improved Grassland","Coastal and Floodplain Grazing Marsh","MG7d:40.62",NA,NA,NA,NA,NA,NA,NA,"MG7d","MG7","MG",12.26,2.50881778267507,21,21
"43",12,0.870190803878636,"B36",2013,470362,436446,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG14a:45.77",7,7.4,4.7,3.1,2.38,3.32,1.51,"MG14a","MG14","MG",7.56,1.3943337716152,25,0
"44",15,0.91311942282134,"B36",2013,470421,436420,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG6b:46.42",6.7,6.1,5.6,4.7,3.18,2.68,2.78,"MG6b","MG6","MG",6.22,1.47252617407411,1,6
"45",17,0.893725992317542,"B36",2013,470464,436436,2013-06-04,"Neutral Grassland","Lowland Meadows","MG4d:35.06",6.9,8.4,6.5,4.8,2.73,2.53,2.6,"MG4d","MG4","MG",22.92,9.26314381478196,1,19
"46",10,0.854422788605697,"B36",2013,470542,436362,2013-06-05,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:33.22",7,8.7,6.6,4.9,2.21,2.93,2.32,"MG16","MG16","MG",33,7.84086517335088,13,21
"47",19,0.918576629236528,"B36",2013,470578,436378,2013-06-04,"Neutral Grassland","Lowland Meadows","MG4d:58.59",6.9,7.3,5.9,4.3,2.98,2.42,2.56,"MG4d","MG4","MG",9.22,2.68902088748551,0,0
"48",20,0.932681970530576,"B36",2013,470557,436294,2013-06-05,"Neutral Grassland","Lowland Meadows","MG4c:55.96",7,6.3,5.7,4.9,3.3,2.6,2.38,"MG4c","MG4","MG",6.08,3.68747881349846,25,0
"49",16,0.889306487695749,"B36",2013,470592,436316,2013-06-04,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:55.28",7,7.2,6.4,4.9,3,1.3,2.94,"MG15a","MG15","MG",8.86,1.97652894404981,0,25
"50",7,0.68452380952381,"B36",2013,470643,436236,2013-06-05,"Fen, Marsh & Swamp","Lowland Fens","S28a:42.55",7,8,6.9,6.8,4.87,1.08,1.09,"S28a","S28","S",52.12,18.9457998863424,0,0
"9",23,0.942568167031407,"B36",2018,469545,441991,2018-06-21,"Neutral Grassland","Lowland Meadows","MG4d:59.74",7.1,6.1,5.6,5.5,3.46,2.22,2.51,"MG4d","MG4","MG",12.7,4.20812705765087,25,25
"10",20,0.932674571805007,"B36",2018,469601,441886,2018-06-21,"Neutral Grassland","Lowland Meadows","MG4d:55.59",7.1,6.7,5.8,5.3,3.51,2.2,2.46,"MG4d","MG4","MG",19.92,5.6081785516036,25,0
"11",22,0.935588259543243,"B36",2018,469698,441836,2018-06-21,"Neutral Grassland","Lowland Meadows","MG4d:56.57",7,6.6,5.8,5.1,3.38,2.05,2.49,"MG4d","MG4","MG",12.8,5.06622805119022,25,0
"12",19,0.910194805194805,"B36",2018,469634,441804,2018-06-21,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:48.86",6.9,8.1,6.1,5.1,3.48,1.93,2.43,"MG16","MG16","MG",24.52,7.97976607844282,25,0
"13",24,0.950290298610849,"B36",2018,469703,441739,2018-06-21,"Neutral Grassland","Lowland Meadows","MG4d:62.17",7.1,6.1,6.1,4.7,3.24,2.46,2.59,"MG4d","MG4","MG",13.34,4.49703606093317,25,19
"14",14,0.874920634920635,"B36",2018,469443,441761,2018-06-21,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:59.94",7.1,8.2,6.5,6.3,4.07,1.3,1.83,"MG16","MG16","MG",21.52,9.3413061185254,15,0
"31",22,0.94023569023569,"B36",2018,469690,437933,2018-06-19,"Neutral Grassland","Lowland Meadows","MG4d:57.18",7,6.3,5.5,5,3.31,2.26,2.61,"MG4d","MG4","MG",13.24,3.62031306196946,25,0
"32",21,0.920260316098119,"B36",2018,469651,437927,NA,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:50.54",7.1,7.8,5.3,4.6,3.01,2.16,2.97,"MG16","MG16","MG",12.66,4.615914499497,23,3
"33",22,0.929810989917743,"B36",2018,469487,437945,2018-06-20,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:48.64",7.1,7.8,5.8,5.5,2.99,1.41,3.01,"MG16","MG16","MG",6.6,2.11147657655332,25,25
"34",11,0.861129928194012,"B36",2018,469374,437959,2018-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:52.52",6.9,6.6,6.6,5.8,3.1,1.26,2.9,"MG16","MG16","MG",5.34,2.47790233867277,0,23
"35",22,0.942517694641052,"B36",2018,469724,437718,2018-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:50.40",6.9,7.5,6.1,5.1,3.1,1.5,2.73,"MG16","MG16","MG",16.04,4.34913784559653,25,25
"36",20,0.928293548286701,"B36",2018,469694,437715,2018-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:55.30",7.3,8.2,6.2,5.2,3.45,1.57,2.45,"MG16","MG16","MG",12.64,5.92930574913005,17,11
"37",19,0.929875518672199,"B36",2018,469626,437627,2018-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:54.96",7.4,9,5.7,4.5,3,2.16,2.59,"MG16","MG16","MG",23.16,9.19320401165992,0,0
"38",22,0.918981190565959,"B36",2018,469661,436954,2018-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:50.99",6.9,5.8,6.4,6,3.53,1.49,2.46,"MG15a","MG15","MG",10.74,6.57666328771665,25,25
"39",22,0.925004746535029,"B36",2018,469631,436949,2018-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:53.12",6.8,6.2,6.4,6,3.12,1.41,2.87,"MG15a","MG15","MG",9.04,3.83492720487191,4,0
"40",21,0.931924019607843,"B36",2018,469658,436918,2018-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:58.67",7,6.5,6.4,5.9,3.22,1.19,2.77,"MG15a","MG15","MG",11.14,2.71001230009509,23,10
"41",35,0.954444165200637,"B36",2018,469705,436830,2018-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:37.39",6.7,8.3,6,5,3.45,2,2.49,"MG16","MG16","MG",24.3,12.6672149004165,7,8
"42",16,0.909657875980043,"B36",2018,469816,436762,2018-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:56.27",7,5.6,6.2,6.4,3.65,1.69,2.33,"MG15a","MG15","MG",24.32,14.1927798545599,2,0
"43",14,0.898539542573712,"B36",2018,470362,436446,2018-06-20,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG9:44.67",6.8,5.7,4.7,4.4,3.05,2.89,2.69,"MG9","MG9","MG",13.42,3.80974627326633,23,4
"44",18,0.925806451612903,"B36",2018,470421,436420,2018-06-20,"Neutral Grassland","Lowland Meadows","MG4c:52.63",NA,NA,NA,NA,NA,NA,NA,"MG4c","MG4","MG",14.02,3.93827373350304,25,0
"45",33,0.948522308314111,"B36",2018,470464,436436,2018-06-20,"Neutral Grassland","Lowland Meadows","MG4d:53.45",6.7,7.5,5.6,4.5,3.17,2.62,2.36,"MG4d","MG4","MG",26.04,9.05299213888241,24,0
"46",28,0.935710843373494,"B36",2018,470542,436362,2018-06-20,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:51.90",7,7.9,6.1,4.5,2.73,2.12,3.07,"MG16","MG16","MG",24.44,7.4376855719146,0,0
"47",23,0.930912186125692,"B36",2018,470578,436378,2018-06-20,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:57.30",7.1,7.9,6.4,4.7,2.92,1.95,2.8,"MG15a","MG15","MG",17.88,5.63523143564959,25,0
"48",18,0.900098462470651,"B36",2018,470557,436294,2018-06-20,"Neutral Grassland","Lowland Meadows","MG1c:39.28",7,8.6,6.8,7.2,4.5,1.3,1.5,"MG1c","MG1","MG",23.16,12.7962559628458,25,2
"49",17,0.898564317148835,"B36",2018,470592,436316,2018-06-20,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:57.66",7,7.8,6.7,6.4,4.48,1.2,1.45,"MG16","MG16","MG",38.44,14.5968889379438,25,0
"50",19,0.932806560713537,"B36",2018,470643,436236,2018-06-20,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:60.15",7,8.2,6.7,6.1,4.2,1.18,1.76,"MG16","MG16","MG",38.82,11.925008735147,25,24
"1",13,0.86207605344296,"B36",2020,469680.973,445312.909,2020-06-25,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:58.76",6.4,6.9,6.3,6.6,3.04,1.05,2.95,"MG16","MG16","MG",14.98,1.72892066523212,0,0
"2",14,0.888778154275463,"B36",2020,469518.259,445284.874,2020-06-25,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:57.89",7.1,9.1,6.8,7.1,4.7,1.2,1.23,"MG16","MG16","MG",29.72,2.76164202362773,0,0
"3",3,0.672080772607551,"B36",2020,469161.941,445123.564,2020-06-25,"Fen, Marsh And Swamp","Lowland Fens","S5:53.64",7,9.2,7,7.6,4.93,1,1.07,"S5","S5","S",57.16,12.7497712397779,25,0
"4",11,0.876041156295933,"B36",2020,469459.531,445093.099,2020-06-25,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:47.33",7.1,8.5,6.8,6.2,4.5,1.39,1.33,"MG16","MG16","MG",27.3,5.623610939601,0,0
"5",13,0.898832897033159,"B36",2020,469332.293,445031.371,2020-06-25,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:50.90",7.4,8.5,6.5,6,4.06,1.59,1.66,"MG16","MG16","MG",22.6,1.63299316185545,0,0
"6",10,0.863750284802916,"B36",2020,469112.775,444931.427,2020-06-25,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:51.45",7,9.2,6.9,5.6,4.45,1.14,1.52,"MG16","MG16","MG",27.74,7.8675493855033,0,0
"7",10,0.878065134099617,"B36",2020,469212.558,444657.523,2020-06-23,"Fen, Marsh And Swamp","Lowland Fens","OV28:26.92",6.9,7.2,5.6,4.4,2.49,2.97,2.21,"OV28","OV28","OV",28.48,5.78878225536252,25,0
"8",25,0.940368342458935,"B36",2020,470082.342,442035.06,2020-06-22,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:63.60",7,6.6,6,5.3,3.07,1.75,2.87,"MG16","MG16","MG",11.62,2.01701098988908,0,0
"9",20,0.928149870338907,"B36",2020,469552.569,441988.369,2020-06-17,"Neutral Grassland","Lowland Meadows","MG4d:57.18",7.1,6.1,6.1,5.9,3.69,2.05,2.18,"MG4d","MG4","MG",11.428,2.54763288825791,0,0
"10",18,0.925118597249745,"B36",2020,469604.258,441885.414,2020-06-17,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG4d:47.68",7,7.6,6.4,5.3,3.56,2.2,2.37,"MG4d","MG4","MG",10.544,2.16315356212483,0,0
"11",25,0.920851321669318,"B36",2020,469700.678,441834.599,2020-06-18,"Neutral Grassland","Lowland Meadows","MG4d:50.75",7.2,7.6,6.4,4.6,2.5,2.18,3.37,"MG4d","MG4","MG",10.316,2.92171182699458,0,1
"12",21,0.928669950738916,"B36",2020,469637.458,441806.196,2020-06-18,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:47.24",7,8,6.7,5.7,3.87,1.39,2.1,"MG16","MG16","MG",13.644,2.51132103350673,0,0
"13",23,0.927815605447184,"B36",2020,469703.42,441734.853,2020-06-18,"Neutral Grassland","Lowland Meadows","MG4d:56.93",7.3,6.2,5.9,4.8,3,2.49,2.98,"MG4d","MG4","MG",6.992,1.10751975151687,0,0
"14",15,0.888818364540358,"B36",2020,469441.415,441756.893,2020-06-18,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:53.25",7.1,7.8,6.7,6.6,4.38,1.07,1.61,"MG16","MG16","MG",17.212,5.19152514520861,0,0
"15",18,0.910229351343746,"B36",2020,469515.72,441412.791,2020-06-23,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:50.73",7,6.9,6.7,5.5,3.11,1.41,2.83,"MG15a","MG15","MG",17.1,3.64005494464026,25,0
